source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ADAMTS17	CA6	ADAMTS17	CA6	0.4183	0.5025	0.4698	0.5863	0.0000
ADAMTS17	CACNA1H	ADAMTS17	CACNA1H	0.5471	0.5832	0.5848	0.6383	0.0000
ADAMTS17	CCDC102A	ADAMTS17	CCDC102A	0.3584	0.1733	0.1429	0.2799	0.0664
ADAMTS17	CHRM3-AS2	ADAMTS17	CHRM3-AS2	0.5685	0.5901	0.6144	0.8607	0.0000
ADAMTS17	EDA	ADAMTS17	EDA	0.4236	0.5569	0.5163	0.7502	0.0000
ADAMTS17	FAAH2	ADAMTS17	FAAH2	0.3588	0.3265	0.3224	0.4351	0.0004
ADAMTS17	FAM153A	ADAMTS17	FAM153A	0.3531	0.3090	0.3515	0.3786	0.0009
ADAMTS17	GPR68	ADAMTS17	GPR68	0.4833	0.5449	0.5379	0.3324	0.0000
ADAMTS17	H2AC25	ADAMTS17	H2AC25	0.4218	0.1888	0.2298	0.3247	0.0452
ADAMTS17	IPCEF1	ADAMTS17	IPCEF1	0.4282	0.1600	0.1557	0.1982	0.0904
ADAMTS17	LINGO2	ADAMTS17	LINGO2	0.3999	0.4633	0.4269	0.4165	0.0000
ADAMTS17	MYB	ADAMTS17	MYB	0.3632	0.0069	0.0278	0.0144	0.9424
ADAMTS17	OR2A1-AS1	ADAMTS17	OR2A1-AS1	0.3796	0.2841	0.3120	0.4666	0.0023
ADAMTS17	PRKCQ-AS1	ADAMTS17	PRKCQ-AS1	0.5770	0.6675	0.6585	0.8354	0.0000
ADAMTS17	PRR34	ADAMTS17	PRR34	0.3863	0.2746	0.2852	0.2469	0.0032
ADAMTS17	PRUNE2	ADAMTS17	PRUNE2	0.4028	0.3729	0.4357	0.4026	0.0000
ADAMTS17	PSTPIP1	ADAMTS17	PSTPIP1	0.4301	0.2753	0.3082	0.1211	0.0032
ADAMTS17	PYY2	ADAMTS17	PYY2	0.3208	0.1529	0.1650	0.1003	0.1058
ADAMTS17	RNF157	ADAMTS17	RNF157	0.4690	0.5490	0.4956	0.6177	0.0000
ADAMTS17	SFMBT2	ADAMTS17	SFMBT2	0.3358	0.1861	0.1008	0.3026	0.0484
ADAMTS17	TBC1D4	ADAMTS17	TBC1D4	0.4751	0.6082	0.6203	0.8147	0.0000
ADAMTS17	TPBGL	ADAMTS17	TPBGL	0.4473	0.3883	0.3448	0.3233	0.0000
ADAMTS17	TRGC1	ADAMTS17	TRGC1	0.5500	0.4950	0.5392	0.6963	0.0000
ADAMTS2	ABCG5	ADAMTS2	ABCG5	0.3650	0.0348	0.1237	0.0271	0.7142
ADAMTS2	AXIN2	ADAMTS2	AXIN2	0.3751	0.2415	0.1900	0.4500	0.0100
ADAMTS2	CCDC113	ADAMTS2	CCDC113	0.3591	0.1443	0.1398	0.1465	0.1272
ADAMTS2	DTX4	ADAMTS2	DTX4	0.3464	0.0380	0.0313	0.0269	0.6897
ADAMTS2	ITGB4	ADAMTS2	ITGB4	0.3264	0.3876	0.4578	0.2882	0.0000
ADAMTS2	LOXL2-AS1	ADAMTS2	LOXL2-AS1	0.3676	0.1409	0.1441	0.1300	0.1367
ADAMTS2	MTND3P5	ADAMTS2	MTND3P5	0.4078	0.1698	0.2225	0.1546	0.0722
ADAMTS2	NLGN2	ADAMTS2	NLGN2	0.3763	0.1983	0.2261	0.1794	0.0352
ADAMTS2	PELP1-DT	ADAMTS2	PELP1-DT	0.3448	0.2405	0.2606	0.1866	0.0103
ADAMTS2	PFN2	ADAMTS2	PFN2	0.3587	0.2759	0.3438	0.2396	0.0031
ADAMTS2	PLEKHG4B	ADAMTS2	PLEKHG4B	0.3962	0.2597	0.2623	0.5849	0.0055
ADAMTS2	PPAN	ADAMTS2	PPAN	0.3837	0.4712	0.4995	0.1999	0.0000
ADAMTS2	RPL7AP37	ADAMTS2	RPL7AP37	0.3548	0.2691	0.2866	0.1907	0.0039
ADAMTS2	STK39	ADAMTS2	STK39	0.3769	0.1857	0.1527	0.1857	0.0489
ADAMTS2	SWINGN	ADAMTS2	SWINGN	0.3287	0.3381	0.3568	0.3274	0.0002
ADAMTS2	ZNF512B	ADAMTS2	ZNF512B	0.3210	0.2567	0.2679	0.1292	0.0061
ADAMTS3	AHDC1	ADAMTS3	AHDC1	0.3609	0.2206	0.3308	0.1509	0.0189
ADAMTS3	CACNA1E	ADAMTS3	CACNA1E	0.3358	0.1675	0.1779	0.2586	0.0762
ADAMTS3	DMRTA1	ADAMTS3	DMRTA1	0.3294	0.1307	0.1821	0.3989	0.1675
ADAMTS3	ODAD3	ADAMTS3	ODAD3	0.3473	0.2447	0.3614	0.2536	0.0090
ADAMTS4	ADAT1	ADAMTS4	ADAT1	0.5447	0.6549	0.5931	0.3115	0.0000
ADAMTS4	ADGRL1	ADAMTS4	ADGRL1	0.5595	0.5800	0.5887	0.5660	0.0000
ADAMTS4	ANGEL1	ADAMTS4	ANGEL1	0.5253	0.5921	0.5609	0.3998	0.0000
ADAMTS4	ATP11AUN	ADAMTS4	ATP11AUN	0.4343	0.5224	0.5582	0.5406	0.0000
ADAMTS4	BTBD6P1	ADAMTS4	BTBD6P1	0.5624	0.6672	0.6507	0.7014	0.0000
ADAMTS4	C1QL3	ADAMTS4	C1QL3	0.5877	0.6170	0.5549	0.5969	0.0000
ADAMTS4	C1orf220	ADAMTS4	C1orf220	0.4683	0.6033	0.6348	0.5539	0.0000
ADAMTS4	CALCOCO1	ADAMTS4	CALCOCO1	0.5251	0.5721	0.5387	0.3145	0.0000
ADAMTS4	CELF2-AS1	ADAMTS4	CELF2-AS1	0.4990	0.4449	0.4570	0.6791	0.0000
ADAMTS4	DACT3	ADAMTS4	DACT3	0.3867	0.1015	0.0891	0.0914	0.2849
ADAMTS4	DENND2B	ADAMTS4	DENND2B	0.4491	0.4328	0.4136	0.3280	0.0000
ADAMTS4	DHRS13	ADAMTS4	DHRS13	0.4712	0.5647	0.5939	0.3657	0.0000
ADAMTS4	EMX1	ADAMTS4	EMX1	0.4598	0.4143	0.3880	0.4470	0.0000
ADAMTS4	GEMIN7-AS1	ADAMTS4	GEMIN7-AS1	0.6031	0.6146	0.5511	0.4874	0.0000
ADAMTS4	GGNBP1	ADAMTS4	GGNBP1	0.5422	0.5717	0.5358	0.5377	0.0000
ADAMTS4	GNRHR2	ADAMTS4	GNRHR2	0.4932	0.5849	0.6100	0.3579	0.0000
ADAMTS4	IGLV1-62	ADAMTS4	IGLV1-62	0.3780	0.3451	0.3677	0.5947	0.0002
ADAMTS4	IKZF3	ADAMTS4	IKZF3	0.5569	0.6583	0.6251	0.6246	0.0000
ADAMTS4	LHX4	ADAMTS4	LHX4	0.5692	0.6760	0.6345	0.6656	0.0000
ADAMTS4	LIMD1	ADAMTS4	LIMD1	0.5552	0.6877	0.6969	0.5148	0.0000
ADAMTS4	LINC01624	ADAMTS4	LINC01624	0.4431	0.4331	0.4378	0.5970	0.0000
ADAMTS4	LRRK1	ADAMTS4	LRRK1	0.5243	0.6091	0.5762	0.3184	0.0000
ADAMTS4	MIR4766	ADAMTS4	MIR4766	0.4255	0.4318	0.3893	0.3758	0.0000
ADAMTS4	MIR5581	ADAMTS4	MIR5581	0.5301	0.5197	0.5246	0.5780	0.0000
ADAMTS4	MLLT11	ADAMTS4	MLLT11	0.5628	0.7194	0.6945	0.5261	0.0000
ADAMTS4	MTRF1LP1	ADAMTS4	MTRF1LP1	0.3754	-0.0487	-0.0343	-0.0364	0.6087
ADAMTS4	NBR2	ADAMTS4	NBR2	0.5031	0.6038	0.5860	0.4478	0.0000
ADAMTS4	NRAV	ADAMTS4	NRAV	0.5217	0.6377	0.6209	0.4884	0.0000
ADAMTS4	NTPCR	ADAMTS4	NTPCR	0.5704	0.6198	0.6195	0.3706	0.0000
ADAMTS4	ODF3L1	ADAMTS4	ODF3L1	0.3903	-0.2644	-0.3238	-0.4819	0.0047
ADAMTS4	OGFOD2	ADAMTS4	OGFOD2	0.5504	0.5788	0.5704	0.3767	0.0000
ADAMTS4	OR52U1P	ADAMTS4	OR52U1P	0.3797	0.5032	0.5357	0.4611	0.0000
ADAMTS4	PHC1P1	ADAMTS4	PHC1P1	0.4658	0.4038	0.3788	0.3343	0.0000
ADAMTS4	PLCB2-AS1	ADAMTS4	PLCB2-AS1	0.4851	0.5721	0.6331	0.6292	0.0000
ADAMTS4	PTER	ADAMTS4	PTER	0.5774	0.6750	0.6405	0.4104	0.0000
ADAMTS4	RN7SL333P	ADAMTS4	RN7SL333P	0.5210	0.5820	0.5774	0.4728	0.0000
ADAMTS4	RNF14P3	ADAMTS4	RNF14P3	0.4574	0.2378	0.2354	0.2019	0.0112
ADAMTS4	RNU1-136P	ADAMTS4	RNU1-136P	0.4111	0.5209	0.5376	0.5344	0.0000
ADAMTS4	RNU1-32P	ADAMTS4	RNU1-32P	0.3941	0.4967	0.4309	0.4822	0.0000
ADAMTS4	SDR42E2	ADAMTS4	SDR42E2	0.4933	0.5962	0.5771	0.5206	0.0000
ADAMTS4	SMYD4	ADAMTS4	SMYD4	0.4751	0.6248	0.6051	0.3683	0.0000
ADAMTS4	TDH-AS1	ADAMTS4	TDH-AS1	0.3897	0.4354	0.3998	0.3766	0.0000
ADAMTS4	TRAJ4	ADAMTS4	TRAJ4	0.5081	0.5357	0.5472	0.6082	0.0000
ADAMTS4	UBE2FP3	ADAMTS4	UBE2FP3	0.5123	0.5530	0.5751	0.4390	0.0000
ADAMTS4	ZNF177	ADAMTS4	ZNF177	0.4609	0.5406	0.5190	0.5186	0.0000
ADAMTS4	ZNF594-DT	ADAMTS4	ZNF594-DT	0.5627	0.6446	0.6442	0.5280	0.0000
ADAMTS4	ZNF678	ADAMTS4	ZNF678	0.5864	0.6038	0.5950	0.3961	0.0000
ADAMTS6	ADTRP	ADAMTS6	ADTRP	0.3981	0.2985	0.3454	0.3551	0.0013
ADAMTS6	AOC3	ADAMTS6	AOC3	0.3868	0.3815	0.4007	0.3236	0.0000
ADAMTS6	BAALC	ADAMTS6	BAALC	0.3296	-0.2151	-0.1090	-0.2532	0.0221
ADAMTS6	BMP2K-DT	ADAMTS6	BMP2K-DT	0.3807	0.2567	0.3237	0.3338	0.0061
ADAMTS6	CD40	ADAMTS6	CD40	0.3619	-0.1156	-0.0644	-0.0694	0.2229
ADAMTS6	CDRT4	ADAMTS6	CDRT4	0.4401	0.4557	0.2869	0.4624	0.0000
ADAMTS6	CHPT1	ADAMTS6	CHPT1	0.3933	0.3798	0.4183	0.3358	0.0000
ADAMTS6	CTPS2	ADAMTS6	CTPS2	0.3931	0.3596	0.4682	0.2307	0.0001
ADAMTS6	CUL7	ADAMTS6	CUL7	0.3997	0.2946	0.3320	0.1387	0.0015
ADAMTS6	DEPDC1B	ADAMTS6	DEPDC1B	0.4306	0.3160	0.3287	0.3512	0.0006
ADAMTS6	DIP2C	ADAMTS6	DIP2C	0.2831	0.1195	0.2324	0.2476	0.2074
ADAMTS6	DNAJB13	ADAMTS6	DNAJB13	0.3976	0.2989	0.3732	0.2528	0.0013
ADAMTS6	DPY19L2P3	ADAMTS6	DPY19L2P3	0.3882	0.1557	0.2547	0.3191	0.0997
ADAMTS6	DUSP10	ADAMTS6	DUSP10	0.3500	0.3466	0.3515	0.3965	0.0002
ADAMTS6	DUSP26	ADAMTS6	DUSP26	0.3594	0.3255	0.3827	0.7737	0.0004
ADAMTS6	EBI3	ADAMTS6	EBI3	0.3600	0.0506	0.0371	0.0870	0.5942
ADAMTS6	EIF4A2P2	ADAMTS6	EIF4A2P2	0.3512	0.2307	0.1681	0.2110	0.0140
ADAMTS6	FMO6P	ADAMTS6	FMO6P	0.4053	0.4982	0.3217	0.7248	0.0000
ADAMTS6	FNDC4	ADAMTS6	FNDC4	0.3555	0.0770	0.0451	0.1276	0.4175
ADAMTS6	GCNT3	ADAMTS6	GCNT3	0.3560	0.3063	0.4006	0.2044	0.0010
ADAMTS6	GPR173	ADAMTS6	GPR173	0.4101	0.1281	0.1576	0.2343	0.1763
ADAMTS6	HOMER3	ADAMTS6	HOMER3	0.3490	-0.3700	-0.4428	-0.7987	0.0001
ADAMTS6	IGSF11	ADAMTS6	IGSF11	0.2996	0.0277	0.1273	0.0392	0.7708
ADAMTS6	LINC02288	ADAMTS6	LINC02288	0.3692	0.4296	0.5396	0.4132	0.0000
ADAMTS6	LMO7	ADAMTS6	LMO7	0.4016	0.3757	0.4425	0.4009	0.0000
ADAMTS6	MED8	ADAMTS6	MED8	0.4169	0.3948	0.4554	0.1866	0.0000
ADAMTS6	MIOX	ADAMTS6	MIOX	0.3033	-0.2967	-0.1269	-0.5422	0.0014
ADAMTS6	MIR1203	ADAMTS6	MIR1203	0.3710	0.2649	0.2155	0.2655	0.0046
ADAMTS6	MIR1295A	ADAMTS6	MIR1295A	0.4099	0.2769	0.3128	0.3084	0.0030
ADAMTS6	NEK3	ADAMTS6	NEK3	0.3673	0.4091	0.5034	0.2455	0.0000
ADAMTS6	NOX1	ADAMTS6	NOX1	0.4031	0.5419	0.5390	0.6643	0.0000
ADAMTS6	PRRX1	ADAMTS6	PRRX1	0.3760	0.4998	0.4002	0.9135	0.0000
ADAMTS6	RNF41	ADAMTS6	RNF41	0.4044	0.3254	0.4794	0.2511	0.0004
ADAMTS6	ROR1	ADAMTS6	ROR1	0.4225	0.5080	0.4392	0.3497	0.0000
ADAMTS6	SKAP1-AS1	ADAMTS6	SKAP1-AS1	0.3299	0.2700	0.2544	0.3028	0.0038
ADAMTS6	SLC23A1	ADAMTS6	SLC23A1	0.4034	0.5341	0.5893	0.3673	0.0000
ADAMTS6	STT3B	ADAMTS6	STT3B	0.4457	0.4256	0.5044	0.2491	0.0000
ADAMTS6	SYCP3	ADAMTS6	SYCP3	0.3713	0.3913	0.3697	0.3042	0.0000
ADAMTS6	SYTL2	ADAMTS6	SYTL2	0.3807	0.4028	0.4136	0.6538	0.0000
ADAMTS6	TTC41P	ADAMTS6	TTC41P	0.3887	0.4400	0.5170	0.3345	0.0000
ADAMTS6	ZCCHC9	ADAMTS6	ZCCHC9	0.4281	0.5151	0.4900	0.2530	0.0000
ADAMTS6	ZNF564	ADAMTS6	ZNF564	0.3725	0.2298	0.1879	0.1287	0.0143
ADAMTS6	ZSCAN18	ADAMTS6	ZSCAN18	0.3881	0.4004	0.4056	0.2243	0.0000
ADAMTS7	ADD3	ADAMTS7	ADD3	0.4155	-0.5463	-0.5543	-0.2922	0.0000
ADAMTS7	ADD3-AS1	ADAMTS7	ADD3-AS1	0.4019	-0.4908	-0.4970	-0.2584	0.0000
ADAMTS7	AK5	ADAMTS7	AK5	0.3761	-0.3337	-0.3420	-0.1454	0.0003
ADAMTS7	BATF3	ADAMTS7	BATF3	0.4040	0.4784	0.4871	0.2140	0.0000
ADAMTS7	BMP2K-DT	ADAMTS7	BMP2K-DT	0.3884	0.5502	0.5420	0.2718	0.0000
ADAMTS7	C10orf67-AS1	ADAMTS7	C10orf67-AS1	0.3742	0.3360	0.1913	0.1746	0.0003
ADAMTS7	CALD1	ADAMTS7	CALD1	0.3532	-0.0883	-0.0414	-0.0480	0.3525
ADAMTS7	CAV1	ADAMTS7	CAV1	0.3925	0.5188	0.5064	0.5176	0.0000
ADAMTS7	CAVIN1	ADAMTS7	CAVIN1	0.3310	0.3678	0.3646	0.3417	0.0001
ADAMTS7	CCDC136	ADAMTS7	CCDC136	0.3721	0.4239	0.3565	0.1675	0.0000
ADAMTS7	CDKN2C	ADAMTS7	CDKN2C	0.3896	0.4671	0.4166	0.3766	0.0000
ADAMTS7	CECR2	ADAMTS7	CECR2	0.3830	0.5132	0.5583	0.4819	0.0000
ADAMTS7	CFAP54	ADAMTS7	CFAP54	0.3630	0.4611	0.4403	0.2376	0.0000
ADAMTS7	CLEC9A	ADAMTS7	CLEC9A	0.3815	0.5018	0.4487	0.4271	0.0000
ADAMTS7	CLVS1	ADAMTS7	CLVS1	0.3342	0.4221	0.4504	0.1917	0.0000
ADAMTS7	CNNM4	ADAMTS7	CNNM4	0.3644	-0.5516	-0.5567	-0.1285	0.0000
ADAMTS7	CNR1	ADAMTS7	CNR1	0.3698	0.5033	0.5316	0.5195	0.0000
ADAMTS7	CNTLN	ADAMTS7	CNTLN	0.3681	0.4247	0.3759	0.5774	0.0000
ADAMTS7	CYP1A1	ADAMTS7	CYP1A1	0.3249	0.3767	0.4089	0.1494	0.0000
ADAMTS7	DEPP1	ADAMTS7	DEPP1	0.3898	0.5881	0.6191	0.6569	0.0000
ADAMTS7	DOCK6	ADAMTS7	DOCK6	0.4429	0.4802	0.5138	0.2609	0.0000
ADAMTS7	DPF3	ADAMTS7	DPF3	0.4248	-0.4880	-0.5081	-0.4371	0.0000
ADAMTS7	DPYD	ADAMTS7	DPYD	0.3610	0.5019	0.4882	0.4349	0.0000
ADAMTS7	DPYD-IT1	ADAMTS7	DPYD-IT1	0.3412	0.4970	0.4655	0.2002	0.0000
ADAMTS7	DUSP26	ADAMTS7	DUSP26	0.3490	0.5729	0.5726	0.5174	0.0000
ADAMTS7	EPB41L5	ADAMTS7	EPB41L5	0.3804	-0.4287	-0.4870	-0.2757	0.0000
ADAMTS7	ETV5	ADAMTS7	ETV5	0.3608	0.3185	0.2507	0.1748	0.0006
ADAMTS7	FADS3	ADAMTS7	FADS3	0.3535	0.3259	0.3417	0.1252	0.0004
ADAMTS7	FARP1	ADAMTS7	FARP1	0.3884	0.5401	0.5081	0.4197	0.0000
ADAMTS7	FER1L4	ADAMTS7	FER1L4	0.3659	0.5702	0.6169	0.4755	0.0000
ADAMTS7	GAB1	ADAMTS7	GAB1	0.4023	0.4278	0.4977	0.1873	0.0000
ADAMTS7	GCAWKR	ADAMTS7	GCAWKR	0.4304	0.4726	0.4876	0.4465	0.0000
ADAMTS7	GPC2	ADAMTS7	GPC2	0.3652	0.3548	0.3653	0.1394	0.0001
ADAMTS7	GPR173	ADAMTS7	GPR173	0.3602	0.5001	0.4975	0.3475	0.0000
ADAMTS7	HIP1	ADAMTS7	HIP1	0.3629	0.5928	0.6159	0.3574	0.0000
ADAMTS7	HTRA3	ADAMTS7	HTRA3	0.3739	0.4974	0.5071	0.7249	0.0000
ADAMTS7	IGLON5	ADAMTS7	IGLON5	0.4462	0.3477	0.3328	0.2125	0.0002
ADAMTS7	IL6ST-DT	ADAMTS7	IL6ST-DT	0.3813	0.3682	0.3122	0.1624	0.0001
ADAMTS7	ITPRIPL2	ADAMTS7	ITPRIPL2	0.3584	0.6230	0.6483	0.6495	0.0000
ADAMTS7	KALRN	ADAMTS7	KALRN	0.3425	-0.3883	-0.3924	-0.3456	0.0000
ADAMTS7	KANK2	ADAMTS7	KANK2	0.3878	0.5946	0.5862	0.7029	0.0000
ADAMTS7	KCNG1	ADAMTS7	KCNG1	0.3590	0.5837	0.5854	0.6666	0.0000
ADAMTS7	KIAA1549	ADAMTS7	KIAA1549	0.3238	0.4598	0.5106	0.3435	0.0000
ADAMTS7	KIF7	ADAMTS7	KIF7	0.3264	0.2882	0.3471	0.1694	0.0020
ADAMTS7	KLF3-AS1	ADAMTS7	KLF3-AS1	0.3737	-0.5053	-0.4936	-0.4852	0.0000
ADAMTS7	KLK15	ADAMTS7	KLK15	0.3468	0.5217	0.4489	0.2630	0.0000
ADAMTS7	KLK2	ADAMTS7	KLK2	0.3875	0.4517	0.4972	0.4280	0.0000
ADAMTS7	L3MBTL4	ADAMTS7	L3MBTL4	0.3207	0.5638	0.5527	0.8411	0.0000
ADAMTS7	LDOC1	ADAMTS7	LDOC1	0.4211	0.5459	0.5057	0.7789	0.0000
ADAMTS7	LHFPL6	ADAMTS7	LHFPL6	0.3870	0.5260	0.4819	0.5229	0.0000
ADAMTS7	LINC00513	ADAMTS7	LINC00513	0.3702	-0.2829	-0.3336	-0.1041	0.0024
ADAMTS7	LINC00865	ADAMTS7	LINC00865	0.3808	0.4889	0.4976	0.4889	0.0000
ADAMTS7	LINC01711	ADAMTS7	LINC01711	0.3331	0.2487	0.2411	0.0870	0.0079
ADAMTS7	LRCH1	ADAMTS7	LRCH1	0.3180	0.4094	0.3965	0.1398	0.0000
ADAMTS7	LRRC37A3	ADAMTS7	LRRC37A3	0.3424	0.4109	0.4211	0.1256	0.0000
ADAMTS7	LRRC75B	ADAMTS7	LRRC75B	0.3814	0.4910	0.4853	0.4384	0.0000
ADAMTS7	MAST2	ADAMTS7	MAST2	0.4084	0.4189	0.4004	0.0864	0.0000
ADAMTS7	MC1R	ADAMTS7	MC1R	0.3977	0.3212	0.2750	0.1048	0.0005
ADAMTS7	MIER2	ADAMTS7	MIER2	0.4431	0.3772	0.3791	0.1270	0.0000
ADAMTS7	MIR29B2CHG	ADAMTS7	MIR29B2CHG	0.3610	-0.4202	-0.4458	-0.1856	0.0000
ADAMTS7	MRO	ADAMTS7	MRO	0.3772	0.6109	0.6230	0.6088	0.0000
ADAMTS7	MTND5P1	ADAMTS7	MTND5P1	0.3426	0.4703	0.5063	0.2797	0.0000
ADAMTS7	MYLK3	ADAMTS7	MYLK3	0.3333	0.4267	0.3859	0.1469	0.0000
ADAMTS7	MYO3A	ADAMTS7	MYO3A	0.3535	0.5279	0.4922	0.8590	0.0000
ADAMTS7	NGEF	ADAMTS7	NGEF	0.3764	0.5538	0.5096	0.3071	0.0000
ADAMTS7	NPIPA2	ADAMTS7	NPIPA2	0.3717	0.6316	0.6079	0.2907	0.0000
ADAMTS7	NPTX1	ADAMTS7	NPTX1	0.4137	0.6093	0.6089	0.8251	0.0000
ADAMTS7	NR1I2	ADAMTS7	NR1I2	0.3736	0.5219	0.5119	0.2884	0.0000
ADAMTS7	NRN1	ADAMTS7	NRN1	0.3888	0.5468	0.5104	0.3542	0.0000
ADAMTS7	PAX2	ADAMTS7	PAX2	0.3174	0.4466	0.3691	0.2271	0.0000
ADAMTS7	PAX9	ADAMTS7	PAX9	0.3224	0.4546	0.5034	0.5976	0.0000
ADAMTS7	PDSS1P2	ADAMTS7	PDSS1P2	0.3168	0.3568	0.3160	0.1593	0.0001
ADAMTS7	PLAC8	ADAMTS7	PLAC8	0.4012	-0.4835	-0.4171	-0.2889	0.0000
ADAMTS7	PLCL1	ADAMTS7	PLCL1	0.3038	0.3688	0.3187	0.2894	0.0001
ADAMTS7	PLD1	ADAMTS7	PLD1	0.3979	0.6430	0.6106	0.7656	0.0000
ADAMTS7	PLD5	ADAMTS7	PLD5	0.3552	0.5011	0.4904	0.6457	0.0000
ADAMTS7	PLEK2	ADAMTS7	PLEK2	0.3673	0.5294	0.4719	0.3031	0.0000
ADAMTS7	PLEKHG4B	ADAMTS7	PLEKHG4B	0.3499	0.5828	0.5821	0.6222	0.0000
ADAMTS7	PLVAP	ADAMTS7	PLVAP	0.3498	0.3877	0.3931	0.1919	0.0000
ADAMTS7	PON1	ADAMTS7	PON1	0.3318	0.5039	0.4473	0.4984	0.0000
ADAMTS7	PPL	ADAMTS7	PPL	0.3112	0.5197	0.5232	0.2006	0.0000
ADAMTS7	PTK6	ADAMTS7	PTK6	0.3709	0.4083	0.3948	0.1448	0.0000
ADAMTS7	QPRT	ADAMTS7	QPRT	0.3794	0.4618	0.4553	0.2029	0.0000
ADAMTS7	RASAL1	ADAMTS7	RASAL1	0.3997	0.6076	0.6298	0.6145	0.0000
ADAMTS7	RGN	ADAMTS7	RGN	0.3753	0.3858	0.3487	0.2062	0.0000
ADAMTS7	RHBDF1	ADAMTS7	RHBDF1	0.3633	0.5203	0.5041	0.2045	0.0000
ADAMTS7	RPL37P1	ADAMTS7	RPL37P1	0.4153	0.4481	0.4654	0.2369	0.0000
ADAMTS7	RPL8P3	ADAMTS7	RPL8P3	0.3131	-0.1536	-0.2228	-0.0672	0.1043
ADAMTS7	RUSC2	ADAMTS7	RUSC2	0.3911	0.6475	0.6522	0.7042	0.0000
ADAMTS7	SBSN	ADAMTS7	SBSN	0.3730	0.4120	0.3570	0.1781	0.0000
ADAMTS7	SH2D5	ADAMTS7	SH2D5	0.3328	0.2456	0.1813	0.0887	0.0087
ADAMTS7	SOWAHA	ADAMTS7	SOWAHA	0.3045	0.4140	0.3858	0.1690	0.0000
ADAMTS7	SPATA7	ADAMTS7	SPATA7	0.4281	0.4643	0.4760	0.2906	0.0000
ADAMTS7	SPRED2	ADAMTS7	SPRED2	0.3541	0.4196	0.3526	0.2528	0.0000
ADAMTS7	STEAP3	ADAMTS7	STEAP3	0.3566	0.2875	0.2602	0.1587	0.0020
ADAMTS7	STIM2-AS1	ADAMTS7	STIM2-AS1	0.3901	0.3318	0.2842	0.1255	0.0003
ADAMTS7	SUSD2	ADAMTS7	SUSD2	0.4103	0.4578	0.3490	0.1609	0.0000
ADAMTS7	TERC	ADAMTS7	TERC	0.3469	0.4313	0.4387	0.2304	0.0000
ADAMTS7	TLE6	ADAMTS7	TLE6	0.3493	0.5597	0.5465	0.5412	0.0000
ADAMTS7	TMEM151B	ADAMTS7	TMEM151B	0.3745	0.4881	0.2905	0.2753	0.0000
ADAMTS7	TNFRSF10D	ADAMTS7	TNFRSF10D	0.3707	0.4016	0.4090	0.1282	0.0000
ADAMTS7	TOB2P1	ADAMTS7	TOB2P1	0.4129	0.5654	0.4880	0.3029	0.0000
ADAMTS7	TP63	ADAMTS7	TP63	0.4010	0.6001	0.6206	0.7783	0.0000
ADAMTS7	TRAF1	ADAMTS7	TRAF1	0.3550	0.3329	0.2500	0.0911	0.0003
ADAMTS7	TRPM4	ADAMTS7	TRPM4	0.3533	0.5095	0.5267	0.5557	0.0000
ADAMTS7	TTC23L	ADAMTS7	TTC23L	0.3160	0.3510	0.3071	0.1411	0.0001
ADAMTS7	VDR	ADAMTS7	VDR	0.3456	0.4081	0.4391	0.2441	0.0000
ADAMTS7	WNT3A	ADAMTS7	WNT3A	0.3361	0.3191	0.2150	0.1473	0.0006
ADAMTS7	ZAP70	ADAMTS7	ZAP70	0.3867	0.5310	0.5322	0.3595	0.0000
ADAMTS7	ZFP28	ADAMTS7	ZFP28	0.3678	0.4017	0.4578	0.4214	0.0000
ADAMTS7	ZNF334	ADAMTS7	ZNF334	0.4136	0.5431	0.5236	0.6311	0.0000
ADAMTS7	ZNF471	ADAMTS7	ZNF471	0.4063	0.6153	0.5712	1.0571	0.0000
ADAMTS7	ZNF667	ADAMTS7	ZNF667	0.3773	0.5940	0.5423	0.9788	0.0000
ADAMTS7	ZNF667-AS1	ADAMTS7	ZNF667-AS1	0.4030	0.5914	0.5439	1.0156	0.0000
ADAMTS8	ABHD1	ADAMTS8	ABHD1	0.4326	0.4375	0.4489	0.4383	0.0000
ADAMTS8	ACOX3	ADAMTS8	ACOX3	0.4909	0.2775	0.3404	0.1337	0.0029
ADAMTS8	ACY3	ADAMTS8	ACY3	0.4496	0.3949	0.4202	0.5674	0.0000
ADAMTS8	AZU1	ADAMTS8	AZU1	0.3569	-0.1304	-0.0809	-0.1421	0.1687
ADAMTS8	CD6	ADAMTS8	CD6	0.4497	0.3957	0.5240	0.4149	0.0000
ADAMTS8	CTSE	ADAMTS8	CTSE	0.3811	0.2986	0.3024	0.5011	0.0013
ADAMTS8	ERCC1	ADAMTS8	ERCC1	0.5602	0.6235	0.6910	0.3481	0.0000
ADAMTS8	HGD	ADAMTS8	HGD	0.3401	0.1816	0.1658	0.1401	0.0543
ADAMTS8	IGFL4	ADAMTS8	IGFL4	0.4425	0.3612	0.4114	0.4197	0.0001
ADAMTS8	LHPP	ADAMTS8	LHPP	0.4458	0.5860	0.5679	0.5704	0.0000
ADAMTS8	LY6G6F	ADAMTS8	LY6G6F	0.3643	0.3552	0.3893	0.4277	0.0001
ADAMTS8	METAP1D	ADAMTS8	METAP1D	0.4438	0.5910	0.5993	0.3665	0.0000
