Feature,Importance
SGMS2,0.004301856433274224
TPSD1,0.004297993118379964
TRAF5,0.004283209197456017
MYOG,0.004281689640047262
PPA1,0.004275739791744854
ZNF519,0.004270655025844462
TRIM38,0.004266959531407337
IL4I1,0.0042650993376155385
AGPAT4,0.004264622902031988
BHLHA15,0.004264621981710661
LAMC2,0.004262489952263422
NOTUM,0.004255594622867648
NRL,0.004253405376279261
CDKN1B,0.004233284825750161
AMDHD2,0.00423079639923526
ETNPPL,0.004228383767069317
SCN1B,0.004217176965612452
FBXL17,0.004217118997185025
MAP4K2,0.004214274670404848
IL1RAPL1,0.004210821011933149
ZSCAN1,0.0042096923290228004
GPD1L,0.004206004224135541
RXRG,0.004200988444179529
NOX4,0.004191634668735787
TOX3,0.004185928995226277
HOXB2,0.004185256177559495
DAPP1,0.004184804869466461
EED,0.004182300769083668
ZNF615,0.004180468420468969
CD19,0.0041799099221243525
ZMIZ1,0.004176591641095001
SLC7A1,0.004170797327009495
PAPPA2,0.004164620175783057
ADCY1,0.004163798327033874
ARHGAP32,0.004157528741750866
HPGD,0.004155670582840685
BATF,0.0041482087481417695
KCNB1,0.004145717887673527
CP,0.004145020662981551
ABAT,0.00414038892427925
PRSS22,0.0041323015047819356
TRPV3,0.004108957754971925
PRKCI,0.004097851346421521
CNTN4,0.004096898574964143
LSM4,0.004092703510483261
PLD1,0.004087954837537836
KCNK1,0.004086598164925818
ANO1,0.004080662051681429
RIMS2,0.004076074330951087
CDKL2,0.004074062087893253
ZNF814,0.0040640965894563124
BDNF,0.004063740272133146
LBP,0.004044117090146756
IER3,0.004043546355154831
GLUL,0.004037405259703519
EXOSC4,0.0040331439875299115
CSNK1A1,0.004031003729265649
GIGYF2,0.0040270023659686556
UGCG,0.004024468065006659
COL17A1,0.004009051562199602
SLC29A2,0.004008657414815388
TAF5,0.004002583029097877
ABCB1,0.004000039143953473
FOXP1,0.003988869663851801
SLC13A5,0.003986674401443451
CD22,0.0039755664826952855
SLC27A6,0.003973234951554332
FDPS,0.003972233502252493
CREB3L4,0.003969864343758673
NKRF,0.003964936295058579
GSC,0.003962765484466217
IKZF3,0.00396104076114716
COLEC12,0.003956580409721936
ZNF211,0.003948503198742401
LDHD,0.003943388362531551
ALB,0.003943093177396804
ZMYND15,0.0039350053860107434
BST2,0.00393181958142668
PTER,0.0039036029339185917
CREBRF,0.0039020445705100428
CTDSP1,0.003900937614613213
ZNF516,0.003900058346684091
SOX11,0.0038974263724521735
ZNF629,0.003889924499177141
C5AR2,0.0038882746575109196
RARA,0.003880951834056759
HOXB3,0.0038796808913466522
PLAT,0.0038763768413336945
ATOH7,0.0038688073692210306
TPI1,0.0038682200451148675
B4GALT2,0.003860227245371789
IFI27,0.003858721000840887
SEMA4B,0.003856858291226672
HMGB3,0.0038565955341910013
PIGX,0.0038521858333842827
DYRK1B,0.00384890617930796
GRIK4,0.003844130706740543
TREM1,0.0038398579462664206
WNT11,0.003837672548717819
TNK2,0.0038338417424238287
MTHFR,0.003833051581401378
CEBPG,0.00383252862340305
SLC16A14,0.003831771814584499
LRP4,0.0038230488204862925
BMS1,0.0038198658141773197
ZNF226,0.0038167688968824224
ACOT4,0.0038143588757375254
ALOX15B,0.0038054019038099795
PRLR,0.003805046272551408
NFIX,0.003801779001223622
ECHDC2,0.0037947201331844553
TFEC,0.0037931413697078822
HELLS,0.0037888380883377977
IRF3,0.003784719849762041
ASB15,0.0037775784575060246
ANO5,0.0037723001561535056
NEK8,0.003766655827930663
THOC5,0.003763149049540516
PLA2G4F,0.003760197798110312
GLYATL2,0.00375730484171072
THPO,0.0037488826464978048
ADIPOQ,0.003748293036565883
KAT6B,0.003747545113437809
RFWD3,0.0037437916119233703
PAPSS1,0.0037411242655362
CXXC5,0.0037368445962783882
KCNC1,0.0037326292271027345
MAPK8IP2,0.003727047851192765
OR51E2,0.0037217516114760657
SLC7A13,0.0037135273983003574
GEMIN7,0.003709961437940365
DBP,0.0037090583840617914
HSF1,0.003704761674394831
