Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
merged_Reactome_2022.gmt	Ethanol Oxidation R-HSA-71384	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	ALDH1B1
merged_Reactome_2022.gmt	Eukaryotic Translation Elongation R-HSA-156842	1/179	9.431208e-01	9.968019e-01	5.188971e-01	3.038707e-02	MIF-AS1
merged_Reactome_2022.gmt	Eukaryotic Translation Termination R-HSA-72764	1/179	9.431208e-01	9.968019e-01	5.188971e-01	3.038707e-02	MIF-AS1
merged_Reactome_2022.gmt	Extension Of Telomeres R-HSA-180786	1/99	7.944749e-01	9.315917e-01	9.443905e-01	2.172796e-01	TERT
merged_Reactome_2022.gmt	Extra-nuclear Estrogen Signaling R-HSA-9009391	5/145	8.058788e-02	5.572504e-01	2.454838e+00	6.182281e+00	MAPK4;GNB4;MIF-AS1;PIK3R3;CAV1
merged_Reactome_2022.gmt	Extracellular Matrix Organization R-HSA-1474244	15/580	4.335110e-02	4.966929e-01	1.738175e+00	5.455129e+00	MAPK4;KLK2;PDGFA;SDC3;DDR1;CRYZL2P-SEC16B;PRDM16-DT;ITGB5;PCOLCE-AS1;MIRLET7BHG;FLNB-AS1;GAS6-AS1;SERPINH1;PRKCA;CXXC1
merged_Reactome_2022.gmt	FBXW7 Mutants And NOTCH1 In Cancer R-HSA-2644605	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	FBXW7
merged_Reactome_2022.gmt	FCERI Mediated Ca+2 Mobilization R-HSA-2871809	3/57	6.136080e-02	5.031884e-01	4.018764e+00	1.121631e+01	SOS1;NFATC2;VAV1
merged_Reactome_2022.gmt	FCERI Mediated MAPK Activation R-HSA-2871796	2/57	2.276642e-01	6.638849e-01	2.809262e+00	4.157380e+00	SOS1;VAV1
merged_Reactome_2022.gmt	FCERI Mediated NF-kB Activation R-HSA-2871837	2/154	7.028450e-01	8.690747e-01	1.017078e+00	3.586408e-01	IKBKB;MIR155HG
merged_Reactome_2022.gmt	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	3/75	1.157419e-01	6.095749e-01	3.018090e+00	6.508187e+00	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	FCGR3A-mediated Phagocytosis R-HSA-9664422	1/119	8.508545e-01	9.565452e-01	7.841572e-01	1.266524e-01	VAV1
merged_Reactome_2022.gmt	FGFR1 Ligand Binding And Activation R-HSA-190242	1/31	3.901477e-01	7.396512e-01	3.061046e+00	2.881148e+00	FGFR1
merged_Reactome_2022.gmt	FGFR1 Mutant Receptor Activation R-HSA-1839124	3/59	6.665229e-02	5.064551e-01	3.876091e+00	1.049749e+01	FGFR1;MIF-AS1;STAT1
merged_Reactome_2022.gmt	FGFR1c Ligand Binding And Activation R-HSA-190373	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	FGFR1
merged_Reactome_2022.gmt	FGFR2 Mutant Receptor Activation R-HSA-1839126	1/65	6.457922e-01	8.399978e-01	1.444840e+00	6.317960e-01	MIF-AS1
merged_Reactome_2022.gmt	FLT3 Signaling In Disease R-HSA-9682385	1/53	5.708698e-01	8.015995e-01	1.776230e+00	9.957441e-01	SOS1
merged_Reactome_2022.gmt	FLT3 Signaling R-HSA-9607240	2/73	3.213759e-01	7.126118e-01	2.178748e+00	2.473192e+00	SOS1;SOCS6
merged_Reactome_2022.gmt	FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	1/33	4.093149e-01	7.396512e-01	2.872367e+00	2.565801e+00	CAV1
merged_Reactome_2022.gmt	FOXO-mediated Transcription R-HSA-9614085	3/129	3.342463e-01	7.170980e-01	1.724730e+00	1.890093e+00	SMAD3;MIF-AS1;CAV1
merged_Reactome_2022.gmt	FRS-mediated FGFR1 Signaling R-HSA-5654693	2/43	1.478569e-01	6.277387e-01	3.759780e+00	7.186860e+00	SOS1;FGFR1
merged_Reactome_2022.gmt	FRS-mediated FGFR2 Signaling R-HSA-5654700	2/47	1.701132e-01	6.301040e-01	3.428516e+00	6.072900e+00	SOS1;MIF-AS1
merged_Reactome_2022.gmt	FRS-mediated FGFR3 Signaling R-HSA-5654706	1/37	4.458665e-01	7.444933e-01	2.557040e+00	2.065412e+00	SOS1
merged_Reactome_2022.gmt	FRS-mediated FGFR4 Signaling R-HSA-5654712	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	SOS1
merged_Reactome_2022.gmt	Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	3/268	7.991034e-01	9.324316e-01	8.156255e-01	1.829162e-01	MAPK4;MYB;PRKCA
merged_Reactome_2022.gmt	Fanconi Anemia Pathway R-HSA-6783310	1/75	6.981612e-01	8.678564e-01	1.250232e+00	4.492148e-01	MIF-AS1
merged_Reactome_2022.gmt	Fatty Acid Metabolism R-HSA-8978868	10/345	4.848663e-02	5.031884e-01	1.975334e+00	5.978285e+00	LINC02362;LAMA5-AS1;CRYZL2P-SEC16B;PON2;HADH;ECI1;RXRA;TBXAS1;LINC02532;PPARD
merged_Reactome_2022.gmt	Fatty acyl-CoA Biosynthesis R-HSA-75105	2/73	3.213759e-01	7.126118e-01	2.178748e+00	2.473192e+00	CRYZL2P-SEC16B;MAPK4
merged_Reactome_2022.gmt	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	5/258	3.869853e-01	7.396512e-01	1.352302e+00	1.283833e+00	IKBKB;MIR155HG;SOS1;VAV1;NFATC2
merged_Reactome_2022.gmt	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	4/173	2.930529e-01	7.070871e-01	1.656682e+00	2.033415e+00	MAPK4;PLPP5;VAV1;GAS6-AS1
merged_Reactome_2022.gmt	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	1/195	9.560373e-01	9.990393e-01	4.758008e-01	2.139124e-02	MIF-AS1
merged_Reactome_2022.gmt	Formation Of ATP By Chemiosmotic Coupling R-HSA-163210	1/31	3.901477e-01	7.396512e-01	3.061046e+00	2.881148e+00	MIR4458HG
merged_Reactome_2022.gmt	Formation Of Cornified Envelope R-HSA-6809371	1/147	9.048511e-01	9.883617e-01	6.333301e-01	6.332344e-02	RCAN1
merged_Reactome_2022.gmt	Formation Of Early Elongation Complex R-HSA-113418	1/65	6.457922e-01	8.399978e-01	1.444840e+00	6.317960e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152	1/89	7.587670e-01	9.090012e-01	1.051665e+00	2.903233e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200	1/85	7.428094e-01	8.958631e-01	1.101685e+00	3.275482e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/83	7.344404e-01	8.927678e-01	1.128513e+00	3.483115e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of RNA Pol II Elongation Complex R-HSA-112382	1/114	8.384014e-01	9.526482e-01	8.189215e-01	1.443417e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	1/103	8.072361e-01	9.378568e-01	9.073414e-01	1.942973e-01	MIF-AS1
merged_Reactome_2022.gmt	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	2/112	5.310530e-01	7.853687e-01	1.406832e+00	8.903746e-01	TCF7;TERT
merged_Reactome_2022.gmt	G Alpha (12/13) Signaling Events R-HSA-416482	5/155	9.995773e-02	5.920721e-01	2.290493e+00	5.275024e+00	MAPK4;GNB4;SOS1;ARHGEF1;VAV1
merged_Reactome_2022.gmt	G Alpha (I) Signaling Events R-HSA-418594	7/623	8.665298e-01	9.672891e-01	7.484127e-01	1.072167e-01	GNB4;CCR6;ADCY9;S1PR2;DRD4;GPR183;PRKCA
merged_Reactome_2022.gmt	G Alpha (Q) Signaling Events R-HSA-416476	6/423	6.623610e-01	8.518741e-01	9.650324e-01	3.975399e-01	GNB4;SOS1;PIK3R3;DGKA;HSD17B3-AS1;PRKCA
merged_Reactome_2022.gmt	G Alpha (S) Signaling Events R-HSA-418555	5/305	5.303412e-01	7.853687e-01	1.137893e+00	7.216910e-01	GNB4;ADCY9;LHB;GRK3;PRKCA
merged_Reactome_2022.gmt	G Alpha (Z) Signaling Events R-HSA-418597	4/93	6.007345e-02	5.031884e-01	3.151035e+00	8.861301e+00	ADCY9;GNB4;PRKCA;MAPK4
merged_Reactome_2022.gmt	G Beta:Gamma Signaling Thru BTK R-HSA-8964315	1/35	4.278815e-01	7.420747e-01	2.705563e+00	2.296777e+00	GNB4
merged_Reactome_2022.gmt	G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	2/39	1.262745e-01	6.095749e-01	4.161714e+00	8.611822e+00	MAPK4;GNB4
merged_Reactome_2022.gmt	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/49	5.425388e-01	7.853687e-01	1.923135e+00	1.175989e+00	GNB4
merged_Reactome_2022.gmt	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	1/39	4.632879e-01	7.527451e-01	2.423947e+00	1.865001e+00	GNB4
merged_Reactome_2022.gmt	G-protein Activation R-HSA-202040	2/47	1.701132e-01	6.301040e-01	3.428516e+00	6.072900e+00	MAPK4;GNB4
merged_Reactome_2022.gmt	G-protein Beta:Gamma Signaling R-HSA-397795	1/63	6.342787e-01	8.392114e-01	1.491235e+00	6.789098e-01	GNB4
merged_Reactome_2022.gmt	G-protein Mediated Events R-HSA-112040	3/103	2.230606e-01	6.638849e-01	2.173963e+00	3.261622e+00	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	G0 And Early G1 R-HSA-1538133	2/53	2.044058e-01	6.571494e-01	3.028105e+00	4.807565e+00	MAX;MYBL2
merged_Reactome_2022.gmt	G1/S DNA Damage Checkpoints R-HSA-69615	1/132	8.789361e-01	9.706649e-01	7.061425e-01	9.112284e-02	CHEK2
merged_Reactome_2022.gmt	G1/S Transition R-HSA-69206	3/256	7.731977e-01	9.167386e-01	8.547901e-01	2.198696e-01	RRM2;MIF-AS1;MAX
merged_Reactome_2022.gmt	G1/S-Specific Transcription R-HSA-69205	1/57	5.974517e-01	8.114193e-01	1.650126e+00	8.499499e-01	RRM2
merged_Reactome_2022.gmt	G2 Phase R-HSA-68911	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	E2F3
merged_Reactome_2022.gmt	G2/M Checkpoints R-HSA-69481	2/291	9.463625e-01	9.981877e-01	5.318161e-01	2.931881e-02	CHEK2;MIF-AS1
merged_Reactome_2022.gmt	G2/M DNA Damage Checkpoint R-HSA-69473	2/150	6.890407e-01	8.619011e-01	1.044699e+00	3.891031e-01	CHEK2;MIF-AS1
merged_Reactome_2022.gmt	G2/M Transition R-HSA-69275	2/362	9.795594e-01	9.990393e-01	4.254317e-01	8.786185e-03	MYBL2;PRKCA
merged_Reactome_2022.gmt	GABA Receptor Activation R-HSA-977443	4/117	1.147846e-01	6.095749e-01	2.481539e+00	5.371781e+00	ADCY9;GNB4;KCNJ2;MAPK4
merged_Reactome_2022.gmt	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	1/37	4.458665e-01	7.444933e-01	2.557040e+00	2.065412e+00	GAD2
merged_Reactome_2022.gmt	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	4/51	8.548851e-03	3.333077e-01	5.950588e+00	2.833645e+01	MAPK4;SDC3;CSPG4;PRDM16-DT
merged_Reactome_2022.gmt	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	1/116	8.435024e-01	9.526482e-01	8.046546e-01	1.369462e-01	PRKCA
merged_Reactome_2022.gmt	GPCR Downstream Signaling R-HSA-388396	14/1237	9.293978e-01	9.915764e-01	7.218130e-01	5.285000e-02	GNB4;CCR6;ADCY9;LHB;SOS1;GRK3;S1PR2;VAV1;DRD4;PIK3R3;ARHGEF1;DGKA;GPR183;PRKCA
merged_Reactome_2022.gmt	GPCR Ligand Binding R-HSA-500792	10/915	9.180023e-01	9.915764e-01	7.092137e-01	6.067701e-02	SHH;GNB4;CCR6;LHB;S1PR2;DRD4;CCRL2;WNT5A;GPR183;FZD2
merged_Reactome_2022.gmt	GPER1 Signaling R-HSA-9634597	4/85	4.584886e-02	5.007633e-01	3.461824e+00	1.067074e+01	ADCY9;GNB4;PRKCA;MAPK4
merged_Reactome_2022.gmt	GPVI-mediated Activation Cascade R-HSA-114604	3/63	7.783339e-02	5.514905e-01	3.619046e+00	9.240092e+00	PIK3R3;PTPN6;VAV1
merged_Reactome_2022.gmt	GRB2 Events In EGFR Signaling R-HSA-179812	2/23	5.069948e-02	5.031884e-01	7.265015e+00	2.166311e+01	DUSP5-DT;SOS1
merged_Reactome_2022.gmt	GRB2 Events In ERBB2 Signaling R-HSA-1963640	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	SOS1
merged_Reactome_2022.gmt	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	SOS1
merged_Reactome_2022.gmt	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	1/217	9.691604e-01	9.990393e-01	4.269443e-01	1.337410e-02	MIF-AS1
merged_Reactome_2022.gmt	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	3/83	1.441472e-01	6.259940e-01	2.716991e+00	5.262595e+00	ARSD;CRYZL2P-SEC16B;LINC02532
merged_Reactome_2022.gmt	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/49	5.425388e-01	7.853687e-01	1.923135e+00	1.175989e+00	MIF-AS1
merged_Reactome_2022.gmt	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/127	8.688203e-01	9.682044e-01	7.342506e-01	1.032495e-01	MIF-AS1
merged_Reactome_2022.gmt	Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907	2/33	9.557358e-02	5.842268e-01	4.956011e+00	1.163602e+01	SOS1;PRKCA
merged_Reactome_2022.gmt	Gastrulation R-HSA-9758941	4/33	1.747415e-03	1.834296e-01	9.590685e+00	6.089718e+01	TP63;SMAD3;TCF7;TBXT
merged_Reactome_2022.gmt	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	3/69	9.601498e-02	5.842268e-01	3.291457e+00	7.712711e+00	SOD1;TALDO1;MIR155HG
merged_Reactome_2022.gmt	Gene Expression (Transcription) R-HSA-74160	72/2886	3.926221e-05	1.409513e-02	1.786831e+00	1.812784e+01	ZNF492;PAX5;MIR155HG;ZNF343;TCF7;ZNF554;NOTCH2;SATB2;NPPA;MAX;SMAD3;TNFRSF10D;SLC30A6-DT;ZSCAN25;PTPRG-AS1;HDAC6;ZNF285;GAD2;FBXW7;CXXC1;PPARD;TFAP2A-AS1;ZNF692;ZNF25;MYBL2;MEF2C;CR1;E2F7;ZNF775;NR1I2;FIRRE;ZNF471;OBSCN-AS1;KLHL7-DT;ZNF112;ZNF616;DLEU2;MIR9-3HG;MIF-AS1;THOC6;STAT1;IFNG-AS1;ZNF571;ZNF334;PIWIL4;RRM2;ZFHX3;TP63;HIVEP3;MYB;ZFP2;ACVR2B-AS1;SIN3B;LINC01806;FOXD2-AS1;SNHG28;VDR;ZNF548;THRB;LGALS3;LPP-AS2;MYBL1;NFATC2;RXRA;NR2C1;ZNF667;RNF141;CAV1;PCAT6;CHEK2;PRKCA;ZNF560
merged_Reactome_2022.gmt	Gene Silencing By RNA R-HSA-211000	2/208	8.438499e-01	9.526482e-01	7.489278e-01	1.271534e-01	MYBL1;PIWIL4
merged_Reactome_2022.gmt	Generation Of Second Messenger Molecules R-HSA-202433	1/63	6.342787e-01	8.392114e-01	1.491235e+00	6.789098e-01	ZAP70
merged_Reactome_2022.gmt	Generic Transcription Pathway R-HSA-212436	64/2370	1.064883e-05	5.734395e-03	1.934257e+00	2.214736e+01	ZNF492;PAX5;ZNF343;TCF7;ZNF554;NOTCH2;SATB2;NPPA;MAX;SMAD3;TNFRSF10D;SLC30A6-DT;ZSCAN25;CPEB1-AS1;PTPRG-AS1;HDAC6;ZNF285;GAD2;FBXW7;CXXC1;PPARD;ZNF25;ZNF692;GAS8-AS1;MYBL2;MEF2C;CR1;E2F7;ZNF775;NR1I2;FIRRE;ZNF471;ZNF112;KLHL7-DT;ZNF616;PDE6B-AS1;MIF-AS1;STAT1;ZNF571;ZNF334;RRM2;LINC01305;RUNDC3A-AS1;ZFHX3;TP63;HIVEP3;MYB;ZFP2;ACVR2B-AS1;SIN3B;SNHG28;VDR;ZNF548;THRB;LGALS3;NFATC2;RXRA;NR2C1;ZNF667;RNF141;CAV1;CHEK2;PRKCA;ZNF560
merged_Reactome_2022.gmt	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/163	9.264257e-01	9.915764e-01	5.704800e-01	4.359691e-02	MIF-AS1
merged_Reactome_2022.gmt	Glucagon Signaling In Metabolic Regulation R-HSA-163359	4/63	1.759858e-02	3.868096e-01	4.747419e+00	1.917927e+01	ADCY9;GNB4;PRKCA;MAPK4
merged_Reactome_2022.gmt	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	3/83	1.441472e-01	6.259940e-01	2.716991e+00	5.262595e+00	MAPK4;GNB4;PRKCA
merged_Reactome_2022.gmt	Glucagon-type Ligand Receptors R-HSA-420092	2/65	2.745845e-01	6.966367e-01	2.454287e+00	3.172157e+00	MAPK4;GNB4
merged_Reactome_2022.gmt	Gluconeogenesis R-HSA-70263	4/63	1.759858e-02	3.868096e-01	4.747419e+00	1.917927e+01	CRYZL2P-SEC16B;SLC37A4;ENO1;TPI1
merged_Reactome_2022.gmt	Glucose Metabolism R-HSA-70326	6/177	6.260655e-02	5.031884e-01	2.380829e+00	6.597004e+00	PFKP;CRYZL2P-SEC16B;SLC37A4;ENO1;PRKCA;TPI1
merged_Reactome_2022.gmt	Glucuronidation R-HSA-156588	2/49	1.814419e-01	6.301040e-01	3.283806e+00	5.604865e+00	UGT2B15;UGT2B17
merged_Reactome_2022.gmt	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	2/61	2.510936e-01	6.816829e-01	2.619843e+00	3.620438e+00	MAPK4;PRKCA
merged_Reactome_2022.gmt	Glutamate Neurotransmitter Release Cycle R-HSA-210500	1/45	5.123440e-01	7.793708e-01	2.096450e+00	1.402020e+00	MAPK4
merged_Reactome_2022.gmt	Glycerophospholipid Biosynthesis R-HSA-1483206	5/252	3.681773e-01	7.265547e-01	1.385535e+00	1.384414e+00	AGPAT4;CRYZL2P-SEC16B;PLA2G2D;GPAT3;CHEK2
merged_Reactome_2022.gmt	Glycogen Storage Diseases R-HSA-3229121	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	SLC37A4
merged_Reactome_2022.gmt	Glycolysis R-HSA-70171	4/137	1.722004e-01	6.301040e-01	2.107506e+00	3.707307e+00	PFKP;TPI1;ENO1;PRKCA
merged_Reactome_2022.gmt	Glycoprotein Hormones R-HSA-209822	1/19	2.614067e-01	6.816829e-01	5.049827e+00	6.775241e+00	LHB
merged_Reactome_2022.gmt	Glycosaminoglycan Metabolism R-HSA-1630316	8/239	3.680426e-02	4.833925e-01	2.314676e+00	7.643389e+00	MAPK4;CHPF;CHST7;SDC3;PRDM16-DT;PCOLCE-AS1;MIRLET7BHG;CSPG4
merged_Reactome_2022.gmt	Glycosphingolipid Metabolism R-HSA-1660662	1/89	7.587670e-01	9.090012e-01	1.051665e+00	2.903233e-01	ARSD
merged_Reactome_2022.gmt	Glyoxylate Metabolism And Glycine Degradation R-HSA-389661	1/61	6.223922e-01	8.326911e-01	1.540697e+00	7.305751e-01	CRYZL2P-SEC16B
merged_Reactome_2022.gmt	Golgi Associated Vesicle Biogenesis R-HSA-432722	1/109	8.249121e-01	9.501929e-01	8.568898e-01	1.649328e-01	OLMALINC
merged_Reactome_2022.gmt	Golgi-to-ER Retrograde Transport R-HSA-8856688	1/222	9.715496e-01	9.990393e-01	4.171941e-01	1.204147e-02	MAPK4
merged_Reactome_2022.gmt	Growth Hormone Receptor Signaling R-HSA-982772	2/47	1.701132e-01	6.301040e-01	3.428516e+00	6.072900e+00	PTPN6;STAT1
merged_Reactome_2022.gmt	HDL Assembly R-HSA-8963896	1/13	1.872146e-01	6.301040e-01	7.476140e+00	1.252627e+01	PRKCA
merged_Reactome_2022.gmt	HDL Clearance R-HSA-8964011	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	CRYZL2P-SEC16B
merged_Reactome_2022.gmt	HDMs Demethylate Histones R-HSA-3214842	2/49	1.814419e-01	6.301040e-01	3.283806e+00	5.604865e+00	KDM2B;PHF2
merged_Reactome_2022.gmt	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/224	9.724527e-01	9.990393e-01	4.134161e-01	1.154829e-02	MIF-AS1
merged_Reactome_2022.gmt	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/133	8.808639e-01	9.706649e-01	7.007754e-01	8.889487e-02	MIF-AS1
merged_Reactome_2022.gmt	HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	1/73	6.883446e-01	8.619011e-01	1.284859e+00	4.798506e-01	MIF-AS1
merged_Reactome_2022.gmt	HIV Infection R-HSA-162906	1/456	9.993624e-01	9.999323e-01	2.003083e-01	1.277662e-04	MIR155HG
merged_Reactome_2022.gmt	HIV Transcription Initiation R-HSA-167161	1/91	7.663718e-01	9.139850e-01	1.028314e+00	2.736218e-01	MIF-AS1
merged_Reactome_2022.gmt	HS-GAG Biosynthesis R-HSA-2022928	2/59	2.393647e-01	6.638849e-01	2.711258e+00	3.876467e+00	MAPK4;SDC3
merged_Reactome_2022.gmt	HS-GAG Degradation R-HSA-2024096	2/41	1.369704e-01	6.095749e-01	3.950572e+00	7.853698e+00	MAPK4;SDC3
merged_Reactome_2022.gmt	HSF1 Activation R-HSA-3371511	2/57	2.276642e-01	6.638849e-01	2.809262e+00	4.157380e+00	HDAC6;SERPINH1
merged_Reactome_2022.gmt	HSF1-dependent Transactivation R-HSA-3371571	1/71	6.782099e-01	8.593186e-01	1.321450e+00	5.131171e-01	SERPINH1
merged_Reactome_2022.gmt	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	1/75	6.981612e-01	8.678564e-01	1.250232e+00	4.492148e-01	MAPK4
merged_Reactome_2022.gmt	Hedgehog Ligand Biogenesis R-HSA-5358346	1/126	8.666983e-01	9.672891e-01	7.401409e-01	1.058878e-01	SHH
merged_Reactome_2022.gmt	Hedgehog Off State R-HSA-5610787	3/194	5.948976e-01	8.114193e-01	1.135333e+00	5.896533e-01	ADCY9;MIF-AS1;PRKCA
merged_Reactome_2022.gmt	Hedgehog On State R-HSA-5632684	2/168	7.471978e-01	8.991419e-01	9.308557e-01	2.712749e-01	SHH;MIF-AS1
merged_Reactome_2022.gmt	Heme Signaling R-HSA-9707616	2/88	4.066513e-01	7.396512e-01	1.799483e+00	1.619173e+00	RXRA;MEF2C
merged_Reactome_2022.gmt	Hemostasis R-HSA-109582	23/1148	1.449190e-01	6.268183e-01	1.320139e+00	2.549954e+00	PDGFA;SCCPDH;CRYZL2P-SEC16B;LINC02757;PRDM16-DT;TNFRSF10D;MAPK4;GNB4;SOS1;KCNJ2-AS1;XXYLT1-AS2;PTPN6;VAV1;PIK3R3;MYB;FOXD2-AS1;SDC3;SOD1;DGKA;LINC02532;CAV1;PRKCA;GAS6-AS1
merged_Reactome_2022.gmt	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	4/105	8.526811e-02	5.572504e-01	2.776711e+00	6.836136e+00	MAPK4;CSPG4;PRDM16-DT;SDC3
merged_Reactome_2022.gmt	Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	1/114	8.384014e-01	9.526482e-01	8.189215e-01	1.443417e-01	SHH
merged_Reactome_2022.gmt	Hh Mutants Are Degraded By ERAD R-HSA-5362768	1/108	8.220825e-01	9.499816e-01	8.649073e-01	1.694479e-01	SHH
merged_Reactome_2022.gmt	Homologous DNA Pairing And Strand Exchange R-HSA-5693579	1/85	7.428094e-01	8.958631e-01	1.101685e+00	3.275482e-01	MIF-AS1
merged_Reactome_2022.gmt	Homology Directed Repair R-HSA-5693538	1/234	9.765575e-01	9.990393e-01	3.954972e-01	9.381828e-03	MIF-AS1
merged_Reactome_2022.gmt	Hormone Ligand-Binding Receptors R-HSA-375281	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	LHB
merged_Reactome_2022.gmt	Host Interactions Of HIV Factors R-HSA-162909	1/258	9.840900e-01	9.999323e-01	3.581700e-01	5.744289e-03	MIR155HG
merged_Reactome_2022.gmt	HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520	1/19	2.614067e-01	6.816829e-01	5.049827e+00	6.775241e+00	PRKCA
merged_Reactome_2022.gmt	IGF1R Signaling Cascade R-HSA-2428924	3/103	2.230606e-01	6.638849e-01	2.173963e+00	3.261622e+00	SOS1;FGFR1;MIF-AS1
merged_Reactome_2022.gmt	IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	1/45	5.123440e-01	7.793708e-01	2.096450e+00	1.402020e+00	IKBKB
merged_Reactome_2022.gmt	IRAK4 Deficiency (TLR2/4) R-HSA-5603041	1/35	4.278815e-01	7.420747e-01	2.705563e+00	2.296777e+00	TLR2
merged_Reactome_2022.gmt	IRE1alpha Activates Chaperones R-HSA-381070	4/95	6.395606e-02	5.064551e-01	3.081829e+00	8.473672e+00	ADD1;HDGF;CXXC1;GAS6-AS1
merged_Reactome_2022.gmt	IRS-mediated Signaling R-HSA-112399	3/93	1.824378e-01	6.301040e-01	2.415475e+00	4.109560e+00	SOS1;FGFR1;MIF-AS1
merged_Reactome_2022.gmt	IRS-related Events Triggered By IGF1R R-HSA-2428928	3/101	2.147874e-01	6.609055e-01	2.218342e+00	3.412047e+00	SOS1;FGFR1;MIF-AS1
merged_Reactome_2022.gmt	ISG15 Antiviral Mechanism R-HSA-1169408	4/148	2.072872e-01	6.602779e-01	1.945922e+00	3.062200e+00	FLNB;USP18;MIR155HG;STAT1
merged_Reactome_2022.gmt	Immune System R-HSA-168256	74/3880	4.220792e-02	4.966929e-01	1.284210e+00	4.064714e+00	CLLU1-AS1;HAR1A;DUSP5-DT;CYBB;PLPP5;MIR155HG;CCR6;LAG3;LINC02757;LTBR;FGL2;LINC01679;LINC02978;FLNB;SMAD3;SLC2A5;TALDO1;LINC01375;SORL1-AS1;PVR;SEC61A1;LINC00426;CD44-DT;CD19;FBXW7;CBLL2;ZAP70;TRIM2;MEF2C;DUSP4;HOMER3-AS1;CR1;SOS1;SOCS6;CCR5AS;IL17RB;NOD2;RCAN1;OASL;IKBKB;LINC01800;LINC01637;LINC01058;KCNJ2-AS1;STAT1;SERPINB9P1;STAT2;PTPN6;LINC00996;VAV1;PIK3R3;TRIM22;LINC00158;FOXD2-AS1;SNHG28;TLR2;FBXO27;IRF5;IL15;LINC02631;SOD1;MACORIS;LINC01504;NOD1;LGALS3;ITGB5;LINC03014;PTK2B;LINC02416;GAS6-AS1;USP18;FBXO44;NFATC2;PRKCA
merged_Reactome_2022.gmt	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	2/244	9.008188e-01	9.859571e-01	6.365076e-01	6.648398e-02	CD19;PVR
