Feature,Importance
LINC02777,0.0008092306344141516
ZNF107,0.0008090230049821563
ANGPT1,0.0008070075018633931
FOXO1,0.0007992055529227556
CAV1,0.0007883146981899961
OGG1,0.0007781719204324349
TCF3,0.0007763045380617694
ZNF18,0.0007755322428945672
ESR1,0.0007730495926876536
MGST1,0.0007720263165813803
KCNMA1-AS3,0.0007710016118403704
EBF3,0.0007694548548070915
TMPRSS2,0.0007635700063598651
PLXND1,0.0007589683535189405
NCF4-AS1,0.0007543140657461011
COL1A2,0.000753947763967912
ZNF251,0.0007517098129258125
PTK6,0.0007499347482791444
FENDRR,0.0007439028270863848
ZNF652-AS1,0.0007399686403367913
INPP5B,0.0007362338126405129
GNPTAB,0.0007343259776508152
QDPR,0.0007338684401309531
RALGPS2-AS1,0.000730481965161523
CCL26,0.0007271438789757667
HIF3A,0.000725504076335067
ST6GAL1,0.0007250425227587612
STK3,0.0007174807375269316
HCG11,0.0007114034936609706
NPAS4,0.0007098473693628021
IL11,0.0007090442288791574
FAXDC2,0.0007059646729058758
SDF2L1,0.0007051398974380564
PLXNB2,0.000703908193749286
HCN3,0.0007038590874202268
TRIM68,0.0007011258627000937
MAFF,0.0006987199129293866
SOHLH2,0.0006971552658034503
MSMO1,0.000694280551546068
NR4A2,0.0006925247961396852
DLG2,0.0006909469266798678
VASP,0.0006894105984881639
FEV,0.0006886672364833596
ZNF736,0.0006863439704262657
PHC2,0.0006861148590360244
DYRK2,0.0006846474673996756
SNHG18,0.0006832104908571959
ELP3,0.0006791605187480846
CDK6,0.0006778254710022311
MGAT5B,0.0006716238930278111
LPCAT2,0.0006710600835990912
SLC6A14,0.0006702039355249408
ZBTB34,0.0006678335797308439
HS6ST1,0.0006649802757287587
LINC02878,0.0006633559824197187
B3GNT6,0.0006589097839754355
DCK,0.0006587622862358018
WNK2,0.0006572481827862073
CAPRIN1,0.0006539945107885036
CHPF,0.0006539228349924308
RPN2,0.0006537578519966719
EPHX1,0.000649378988167184
NEDD9,0.0006469191602688207
EFNB2,0.0006459197229123858
PLCB3,0.0006442976914789169
FOXC2,0.0006424510694502044
HEYL,0.0006345753322047718
HES4,0.0006229374197334776
ZNF169,0.0006223452112109696
SOX30,0.0006201461027411264
NEK1,0.0006178391213348053
MYT1,0.0006162626993151353
MYLK3,0.0006142309902702895
SPDEF,0.0006142203773921173
MMP3,0.000612444217803974
ARNT,0.0006075073616428732
ZNF695,0.0006045431771808856
PPP3CC,0.0006014688268119198
PAK1,0.0005988528235537739
CAPN2,0.0005979994719364002
HAGLROS,0.0005978794063036152
YWHAG,0.0005966242415295232
NEK2,0.0005962751619120014
FOXA3,0.0005937117140436957
MIR137HG,0.0005928686236042855
RBM3,0.0005923299053400878
SRPK2,0.000589685714426437
PLA2G4E,0.0005893492118387929
PEMT,0.0005888289580425114
ADPRH,0.0005882381980280465
FBXO17,0.0005877228267230877
FARS2-AS1,0.0005869304724102323
GSTZ1,0.0005858638941932403
SP140,0.0005854955091611676
PML,0.0005829777383501143
PIGH,0.0005823155395502927
MMP26,0.000582220025149361
EIF2B4,0.0005808067185963603
NUAK2,0.0005778247813317777
FEN1,0.0005759529782389536
ESRRG,0.0005736545319859483
CTDP1,0.0005712140021851247
THY1-AS1,0.0005706629148303042
PTPRN2,0.0005696543398285444
NEIL2,0.000569191999626022
HAGLR,0.0005684798719872248
SULT2B1,0.0005614887447860162
GSC,0.0005596055940038765
PRDM6,0.0005556080030380667
LIMK1,0.0005499906511900145
HOXB5,0.0005471691369151436
FKRP,0.0005440761566995831
AREG,0.0005425292376005675
MTDH,0.0005424238120996009
CBX2,0.0005401380037707753
SETD5,0.0005388922292162662
SNCA-AS1,0.0005380966969543732
PRKG2,0.0005374513754479193
ZNF467,0.0005372873372460512
RRAGC,0.0005364768602280814
ZNF454,0.000534471595601231
ZNF652,0.000532042679378834
LBX2-AS1,0.0005286790634052136
ERBB3,0.0005282280869847234
SFN,0.000528023042287722
ONECUT2,0.0005267171224310151
KAT2B,0.0005236357657615758
PCGF1,0.0005234005788491167
ITGB2,0.0005220514502534662
CCNE1,0.0005210958491886112
MYLK,0.0005192345493146787
GART,0.0005171130824513084
SGK2,0.0005157805750550691
ADM2,0.0005149134805254686
RALA,0.00051168460866604
SGSH,0.0005084859073549248
LINC00877,0.0005075091407383701
COL4A1,0.0005067870588838945
LINC00511,0.0005051968055845969
IGF1R,0.0005038204743032846
ESRP1,0.0005027658621104239
ZNNT1,0.0005014934499878577
PDE1B,0.0005002946500523805
RLN2,0.0004989824298507006
ZNF697,0.0004984822795100199
RXRG,0.0004974080681695524
MAP2K6,0.0004972516832567934
HNRNPH3,0.000495271576884915
UNC5A,0.0004919321505096235
SLC5A2,0.0004914064929571029
CD276,0.00048767189508192477
HOXB7,0.0004849605633941305
SORD,0.00048120631589596875
