"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H062","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271","H272"
"UNC13B_SIG",-0.12815130197808,-0.0976238583040469,-0.197234778159085,-0.144130254977173,-0.199726020803199,-0.220293987851827,-0.115937440130228,-0.172669032584129,-0.129483506987538,-0.185578777218559,-0.157210230684768,-0.239433081029989,-0.170075671536803,-0.150813573165506,-0.168434356718834,-0.18090585687031,-0.142792881766168,-0.151140015306064,-0.200058713488222,-0.176796995947813,-0.212077891039526,-0.162591948420191,-0.229344883358569,-0.1821427716893,-0.0279694845126404,-0.208980709928431,-0.114144046652324,-0.175682728931579,-0.08150251033798,-0.0958346213732671,-0.104516201643916,-0.143404559843243,-0.272275079660536,-0.1677235856497,-0.0743229118599155,-0.165516032815965,-0.171457058529765,-0.164701462812939,-0.227229997050598,-0.280996720279961,-0.139830421437075,-0.224600608548388,-0.194898368630493,-0.188883062868783,-0.212846335615386,-0.194917908778456,-0.202681396064594,-0.179238586643857,-0.144535195083707,-0.282526848421542,-0.130903111334461,-0.157761707292088,-0.224443834988463,-0.223666993250936,-0.187321581642471,-0.164600054202442,-0.147481515776651,-0.183702525064742,-0.259465068758883,-0.109288210808247,-0.100988249238689,-0.183374172150061,-0.145100377845846,-0.219974400696351,-0.229455516771908,-0.0653699452534821,-0.0508757450348606,-0.168172246854588,-0.171126627211841,-0.201117410816527,-0.191532707149623,-0.161051434630681,-0.0514581930788029,-0.155345641848714,-0.162507682852805,-0.13705593282365,-0.269398688649566,-0.264535681484961,-0.176532334420204,-0.268448058605517,-0.0927713768160538,-0.184423605763596,-0.102018207755003,-0.11098082856465,-0.228433944827953,-0.179169711478869,-0.187956101592299,-0.176748851123223,-0.253931503987561,-0.252301184930531,-0.237073096102798,-0.268227292954339,-0.235758521097832,-0.227824057263822,-0.176690700367219,-0.164193281217264,-0.281259286730332,-0.116659553939507,-0.0912146054808111,-0.151049266040354,-0.11395688453699,-0.204961675398555,-0.253343091752725,-0.258154059500875,-0.0961264716494188,-0.198625212749947,-0.14750254374673,-0.178690014979895,-0.223936389883471,-0.260132010362463,-0.201184261862615,-0.303190250780372,-0.236613138032748
"UNC5C_SIG",0.0197928988444744,0.0713919779996751,-0.021299487980323,0.135308644840413,0.0869664219052379,0.0115551549038454,0.125128981202447,-0.044905706558467,0.0749947935783183,-0.0150357697658566,-0.0450014481877196,-0.0498398053276718,0.114382950855645,0.0610096589887268,0.0845753085674081,-0.0205153967605396,0.0657340140434514,0.0966235086387741,0.00343903878646004,-0.0322375947871007,0.000931244222875811,-0.0304229255266982,-0.0636957506421737,-0.055990226644432,0.00359218131520231,-0.0466149368763691,0.0858531623376104,0.0457271162205633,-0.0115176820687603,0.0659956382680789,0.0025119634075348,0.0997242036408826,-0.047167913892485,-0.0441405147921407,0.0683511360714449,-0.0319599723433748,-0.0154487362158539,-0.017070845906664,-0.0308068627116089,-0.000257501938060626,-0.000520316799404254,0.102352793224033,-0.0516581049394978,0.045461085116456,-0.0591111217275929,0.124478263170841,0.113486634233483,0.102992877072426,-0.00203871412308794,-0.00212948290427973,0.0765830614232091,0.0938826420239412,0.048314628209972,0.130700255717365,-0.0204905968686765,-0.00260631942354002,0.0398874051192527,-0.0257878998756588,-0.00520091420165321,-0.00413099513759125,0.0844109515897469,0.0913219349299466,0.133323464247644,-0.0415375705331841,-0.049870799216692,0.0494637001008436,0.118101423713018,-0.00111348319084452,0.0465360054135689,-0.0415845368167005,0.0888738863716894,-0.0437314448552183,0.0906866784606105,-0.0501124605979398,0.11481355042583,0.0500781983422371,-0.0386397534428082,0.0489212445245339,0.00292089937526735,-0.0524817199362532,0.0362002374138897,-0.0642790971289567,0.0682782246943308,0.0798458604551234,0.113933795626997,0.0105070657210781,0.0482515634780417,0.0136931450965588,0.0559785522987893,-0.0685347054954283,-0.032824977248281,0.0270145920611216,-0.0294864399355238,0.0845821681624488,0.0792048971910615,0.113358835049967,-0.0545587483539684,0.0800547070468698,0.077188975339044,-0.0304409440810426,-0.00360804089900223,0.0331318734730749,0.0605840812773019,-0.0305681166157007,0.0725111221643435,0.0251723060400667,0.0527484195758096,0.0483836786318579,0.0468602884641571,-0.0575921553212366,-0.0440166024006109,-0.131070502971507,0.0362122191094106
"UPB1_SIG",-0.0115567317163083,-0.00474972231002197,-0.0756328362346044,0.00439507951304215,0.00388184438946391,-0.0754938027045011,-0.0809933417076814,-0.0342863554909688,-0.0306863256790098,-0.0600464284146823,-0.0929164264689731,-0.0931268360785955,-0.0192823697841494,-0.0300721712408982,-0.0800651011941308,-0.0745714893720699,-0.0116342959789798,-0.0233741832832015,-0.0542532524227154,-0.0372530374097604,-0.0549755706990837,-0.0272736139213991,-0.0450698127301208,-0.0588361204027339,-0.0116037570971871,-0.0499264416809719,0.00159053694409303,-0.0511755974941252,-0.0128699556859386,-0.023466961550563,-0.0270344647926801,-0.0373857183997199,-0.0863454459138943,-0.031274828547645,-0.0403516911649449,-0.0302978336823661,-0.0774722293710215,-0.0690322923611455,-0.0723673304550599,-0.064585926496229,-0.0529414394951057,-0.0398374286252337,-0.0803845063560552,-0.0570642592344024,-0.0628557747766082,-0.0450769918929499,-0.0703495329825444,-0.0537733973586396,-0.0459377303320931,-0.0165225429670212,-0.0407628132113608,-0.0590094995958713,0.0237744796563747,-0.0331333850083401,-0.0665972709057656,-0.0110412355246419,-0.0470151575745041,-0.0391791882188936,-0.0301943311446375,-0.0460715053892327,-0.0466104736461553,-0.0238626629245536,-0.0237007948076979,-0.0378805695864501,0.0100733588270541,-0.0478094720548209,-0.063747469958525,-0.0407964580605783,-0.021161396771029,-0.0368953087956318,-0.0171431837421226,-0.0940078203598962,-0.0220342128692857,-0.0644468475732562,-0.0243195939964802,-0.023796650414603,-0.0556605988057145,-0.0135129160218216,-0.0945242282987924,-0.0444519496723071,-0.0107797888386265,-0.0503056639506644,-0.0375049162891902,-0.0207273423456542,-0.01925686433984,-0.0209037106204239,0.000886498921500507,-0.0315037817175949,-0.0667694095465158,-0.0501320542103519,-0.0520729996604135,-0.05406679278045,-0.0395655577457342,-0.0224105675640565,-0.0475183275705895,-0.042157091061408,-0.0944280489242003,-0.0501363095682724,-0.04000594783667,-0.0308714839325408,-0.0159965005218469,-0.0851543459461021,-0.0445736330703315,-0.035256283834994,-0.0275413445886896,-0.0219358328167624,-0.0317261788002169,-0.0428044996800394,-0.0424318807282603,-0.0823060701806991,-0.0928618574553083,-0.0555717783113582,-0.0529529783349467
"UPP1_SIG",0.0309329638958786,0.0929772483140766,0.0431216048292215,-0.0539980038453744,0.0141627006342353,-0.0666489006604132,-0.00325906188808386,0.114039870674972,-0.0591691760370076,-0.0628684513944103,0.005300318073961,0.00107236642961333,-0.0776370357918347,-0.0968527046749815,0.0847031689905955,0.00231343044420701,0.0849822326668195,0.125385917430331,0.029377918387636,0.085778754150863,0.0471527311883277,-0.0691862462504896,0.0176508937202017,0.0394764226368028,0.0505361269329841,0.0293917623753538,0.0176605122079173,-0.0101984647606276,0.0620000009712582,-0.070090637509803,0.00508343144571076,0.092385049174722,-0.092681715460818,-0.00733920348075444,0.00491634003526045,-0.0427352415331673,0.0320332455382484,-0.0183903054364324,0.0290311338079422,-0.0316933273418596,-0.00280965605705031,-0.00199417888581529,-0.0141000171909699,0.0654283207833108,0.0663537235885657,-0.0221246140876476,0.00322626344411408,0.00266154611792829,0.0177700319945921,-0.0815948333298882,-0.001331808590408,-0.0161342098782379,0.00156966936572409,-0.042585953957054,0.121505881889263,0.0548476259050819,-0.0103225608215122,-0.0563448493731247,0.00973966773227723,0.00326109927023781,0.135274171736632,0.120267646753956,0.0141740347579303,0.036910890431444,0.0503946136223954,0.0892749469742926,0.0963333447515286,0.0141020638345359,-0.10061957599417,0.125954401162942,-0.0602856373890708,0.0170697092186429,0.00601006251492676,0.0150208242318498,-0.0630415250000057,0.0278813874397091,-0.100849282943853,-0.0815672336907473,0.06130347248996,-0.0154154347009466,-0.0675031817678369,0.00215803751297368,-0.0588675974345888,-0.037538801049042,-0.0451566756190097,0.0293894329857402,-0.0582196156405255,-0.0954721411507915,-0.0507676664820147,-0.0745320808589746,0.0563663008122449,0.00346149043045603,-0.0274032682708316,-0.0711128719379112,-0.130553224096713,-0.0727825489379429,-0.0783071322275859,-0.00173299031218599,0.00936940977944715,0.0165637695656357,-0.0510159451022088,-0.0879170369897983,-0.0911897732403006,0.0513575279358725,-0.0474247572796789,-0.0938881949567453,-0.0783306114453758,-0.0632246171803601,-0.114251505619838,-0.0180203748540246,-0.0862481086140623,-0.063199782153488,-0.146959464432534
"USP13_SIG",0.306627046535935,0.324807570411112,0.299429698029085,0.294262475499269,0.274941430951145,0.339528806394803,0.338029055813922,0.23456898403471,0.352112528197872,0.291127434825646,0.339322616667076,0.315109673767378,0.333750981810542,0.320336062546146,0.296374032175544,0.331123602506479,0.291540846788073,0.250219906355721,0.318905946517449,0.290158352370227,0.311112235502625,0.337125321790434,0.317151172183366,0.319405025572218,0.32628846603492,0.314232496986634,0.303661336387414,0.334093521751955,0.27257098939533,0.308305333423465,0.309985799849974,0.295564875987634,0.335780039736607,0.29192328130483,0.322365450732053,0.310421556340463,0.32638588431944,0.336981529600913,0.285053076203224,0.310846275044827,0.351979418437524,0.22114934430616,0.362575053115323,0.240653936717489,0.270104021158366,0.312771863752874,0.340220512695344,0.317298732619842,0.304842043691402,0.324487874626856,0.297977375560997,0.336381787791173,0.266112267353796,0.323334646420224,0.241887326576346,0.285407391776805,0.346812096078244,0.306038658775837,0.291691768781314,0.320121970056256,0.299302597259985,0.271674427301749,0.310227224649963,0.322655239257907,0.259155159436226,0.30537406952465,0.313737189923778,0.326882198745736,0.33228070105388,0.280609081601486,0.34114242722448,0.311820244969489,0.318416805874669,0.298049841960369,0.340183865871138,0.288099338198821,0.348506600368674,0.290357462983666,0.297113304602331,0.263105821579944,0.307194029913155,0.314506867941298,0.336253137362354,0.3419715825666,0.34778175710704,0.240786208739968,0.33242981683186,0.33676251699371,0.307476753685016,0.263980576972175,0.218795411427131,0.328345847697338,0.292606549006345,0.30450518368278,0.353364037941982,0.296694877260245,0.311860725554975,0.326341868854837,0.294333043159239,0.270345775462289,0.303558721269269,0.308689910312786,0.293567255947525,0.252439589140042,0.263512702542855,0.3282615494615,0.299544407062688,0.339734224318309,0.307248706823762,0.300817609661776,0.335286741520886,0.320978736766809,0.298655627440283
"USP17L2_SIG",-0.165291533518606,-0.164163953157031,-0.289740670992488,-0.0770792032638785,-0.207467951344427,-0.215281204355739,-0.170973492167277,-0.28024336240422,-0.1453433756885,-0.220104062668561,-0.254803186132592,-0.169681626008097,-0.142804840517086,-0.310878699669936,-0.187543263502477,-0.21781147253851,-0.218372509815014,-0.312470119354767,-0.246150930878795,-0.314399822044508,-0.246347613505103,-0.232325880266598,-0.264877142305519,-0.283200324263627,-0.277213210291999,-0.294350245233138,-0.307076070885095,-0.288291707538322,-0.273436198057745,-0.267179942540553,-0.261472123499479,-0.294205461812983,-0.233591751365741,-0.224419478403836,-0.28512563802318,-0.240432713995517,-0.220632543376039,-0.15355321281448,-0.314754833446913,-0.187768843387631,-0.192059669055359,-0.278223309806037,-0.204127024038472,-0.307227654276893,-0.240573719917335,-0.18570327384429,-0.132178919825784,-0.148328501160664,-0.28611504924594,-0.172777485645437,-0.21455889530095,-0.131798404699597,-0.236738571590883,-0.241617143373947,-0.347981232972347,-0.252038533883335,-0.25010580978367,-0.237147935786363,-0.285031283875828,-0.177794904717602,-0.213299337616337,-0.327235894176922,-0.300470130526307,-0.23454266480406,-0.208550637617744,-0.293171602102143,-0.314401373367453,-0.278277716250371,-0.221956978288256,-0.305811866404673,-0.179023221697155,-0.234760164880064,-0.231878142120755,-0.253071412751101,-0.143399558318387,-0.245614061264479,-0.165595105956649,-0.218786516802779,-0.279986857747826,-0.236443373439634,-0.297999165573935,-0.252334976551574,-0.206936217768307,-0.131653687570907,-0.253840326642357,-0.278000441538917,-0.255881772624934,-0.196811087192187,-0.200161612196619,-0.364280293296292,-0.276617124127642,-0.233234183555699,-0.282037567998126,-0.267729093956193,-0.186662000884066,-0.268039856468287,-0.257561691956724,-0.224965329143433,-0.230823814641668,-0.275567608384432,-0.221354618019166,-0.217368518271845,-0.220823453571058,-0.273205500520688,-0.237188097676855,-0.233434664098216,-0.218443930098435,-0.146593973197784,-0.187096730040254,-0.219871644571817,-0.149912838701202,-0.165729735642696,-0.16861016554878
"USP18_SIG",-0.0331985831070306,-0.0800671549023724,-0.152219531640393,0.00569487810482182,-0.0124029391596915,-0.0799003841948984,-0.119016314092542,-0.0957211072027289,-0.0520882126009993,-0.00611082222190172,-0.180419535573776,-0.15397447928201,-0.0214719943553324,-0.0228728878664364,-0.171211849383921,-0.0771889152002425,-0.0342626655560649,-0.138007706644422,-0.167364464523127,-0.121834521829389,-0.125668098682016,-0.145100085798964,-0.150892940481143,-0.189170376404604,-0.0500457192604724,-0.204583682760919,0.00775186274038108,-0.0634975806995718,-0.0233490768942278,-0.0436572029157303,-0.104623967965386,0.0168989435723556,-0.0970977593664069,-0.168286034274848,-0.00468647465103443,-0.104655879404074,-0.207739267929327,-0.197792378071387,-0.178977913239582,-0.134502319726474,-0.0922879351123405,-0.194306205881265,-0.186946064090339,-0.157537386928744,-0.117796274637313,-0.0458804919496736,-0.0649380881825254,-0.0574026606926961,-0.121708619230155,-0.118317668689896,-0.135045367413578,-0.0381855594783837,-0.00822586738000403,-0.0605582998255362,-0.157460829385017,-0.158229408255102,-0.126463650799101,-0.170108884716246,-0.160792267562242,-0.0696549731880193,-0.0569351621563984,-0.158997489086982,-0.0525950813289684,-0.175788291802809,-0.153372613480692,-0.109352978879979,-0.0931409830554383,-0.107856411562634,-0.103747168564461,-0.136234962366815,-0.0335967970942488,-0.16397346351616,-0.0814410450964303,-0.195844277472753,0.00753404986252457,-0.131838922266266,-0.177339678448798,-0.00569566821024236,-0.138768303687016,-0.184640188358821,-0.00399000169390746,-0.199451067518347,-0.0415722201481403,-0.0747773430768397,-0.0657001847169602,-0.159049808500219,-0.0309200556061682,-0.00568965140241305,-0.0714207357597166,-0.0700028223118392,-0.188680052773777,-0.201398111138147,-0.0538065429290879,-0.12629489953549,-0.0769952921297422,-0.0425427982059547,-0.221208346386088,-0.0754479679801507,-0.115398925626114,-0.158235483489783,-0.0178681205874713,-0.0663987149190344,-0.0648242777086956,-0.183870615695586,-0.120663283538722,-0.0322381791668888,-0.0141677734024117,-0.016756786246972,-0.0244076500401233,-0.175889042369543,-0.126688401151106,-0.196879379039608,0.0057364225681432
"USP28_SIG",0.465425969606407,0.46540224504686,0.506861521716104,0.405153299622727,0.459240306369107,0.492964733157839,0.554065836505154,0.485418733209318,0.390932200439378,0.413866614510748,0.565885463688284,0.53719107751441,0.414103583927476,0.457671452147199,0.515484837144252,0.524144327106908,0.45729330412776,0.543812609733952,0.543854922456232,0.516623728319235,0.512180968040063,0.570480356461333,0.497592746680915,0.546494232901373,0.462653193281225,0.564386210971391,0.416055688913271,0.455431673472363,0.413201346744796,0.448025961609266,0.532929034549662,0.424483378855336,0.500150912911442,0.513956320274271,0.494606796865687,0.488075204481605,0.576122856544613,0.580898074951515,0.549812773424239,0.492911978885687,0.446472076109486,0.519016536980518,0.547983262961809,0.512148894901171,0.507979524579387,0.444562956864421,0.458832151431387,0.452761419046608,0.422353722711291,0.475492314215785,0.471437647889086,0.453999475279578,0.386379782439778,0.451663029797579,0.534508765514216,0.528419138796468,0.448089762719539,0.518666958487581,0.488544554659396,0.481444026019664,0.459031552739171,0.483240457599613,0.389949773029576,0.529998555384704,0.499658779880266,0.496951365961917,0.509610963331342,0.454559977796073,0.473422638737784,0.481168210249165,0.467391002020532,0.551403562997883,0.525552790238982,0.580724738684486,0.379492551132687,0.555156345820275,0.550287525807659,0.454757646186289,0.53312994067952,0.587143344324758,0.442599399573895,0.539398445241042,0.436754685887853,0.472235201044014,0.45474698208408,0.575987327746682,0.428643719619048,0.49125888101007,0.44555832843545,0.531618021508808,0.54781598921064,0.511324901864131,0.480252657967277,0.486032114144095,0.471982141560564,0.510201434548417,0.55812878782854,0.542190100099767,0.530353627202169,0.510587802981509,0.451905378420718,0.480517425730908,0.482384253065896,0.481145350799677,0.514586632668749,0.449762967916567,0.483175892131518,0.422039142233288,0.468007266826025,0.526890458844165,0.471996641564379,0.531558636991134,0.464386180118933
"USP36_SIG",0.686164108607364,0.642408865127719,0.760893613361165,0.566944952867248,0.617734036930279,0.585695638779174,0.587886710253031,0.68219126411902,0.619100846618406,0.601076514027857,0.519339756170971,0.482189428710387,0.503201274006337,0.451307977747682,0.624264929845003,0.520428924883803,0.64627132123756,0.580797551328393,0.752128368597051,0.682142918715421,0.709819815717766,0.617961032590333,0.723218103716657,0.60997108385651,0.756894995288333,0.557599461016554,0.657240505619288,0.527988060732478,0.82112411777613,0.565475227398554,0.566200880106435,0.556181052092014,0.475377729405291,0.6938198060347,0.600989348082211,0.646200141048825,0.589780346260367,0.526558702909989,0.491455647626075,0.624782213721826,0.556626862275138,0.72823319507174,0.537182324515841,0.59027195487598,0.586177739846407,0.512786690533219,0.567975044763824,0.510766323099704,0.589904467803232,0.698205007365623,0.726056222710023,0.477511214808699,0.594763991361254,0.523180773785038,0.565173063471562,0.64410193793594,0.569525102324461,0.727534771067383,0.680550584764349,0.591428284424436,0.739161046891041,0.725369748954242,0.602514306507422,0.74299136177454,0.756056825978436,0.763724868978425,0.688443017560737,0.664745080963828,0.570718704997569,0.723332952425182,0.575288739507198,0.488905876947581,0.707494507742572,0.602582725076787,0.516589720522139,0.651267775858985,0.520181272396925,0.635016674444893,0.453221046728124,0.675527987294959,0.558546518263803,0.681346834690045,0.539466274377531,0.633248957058429,0.665384088266176,0.729702256332639,0.616947101528913,0.575706299110905,0.602609018994016,0.592488230346771,0.699117069010712,0.707528863181688,0.630489685723302,0.54518302102128,0.46619818687142,0.533314935673713,0.48151898320531,0.56770533783495,0.616223964951486,0.667550859448404,0.650275545674603,0.467940108009973,0.563490544610067,0.682139771188858,0.581555166627348,0.487733712399946,0.584875317949635,0.627514062067849,0.515780979057081,0.518020773016645,0.455069861896518,0.506050509717964,0.450495968524209
"USP44_SIG",-0.0795584506892569,-0.0145426800011411,-0.0754079235706918,-0.0212546662077837,-0.0946383323557878,-0.0623052365278394,-0.0154561861252999,-0.106233231300302,-0.059133757376122,-0.0378262758224521,-0.0744186723944838,-0.0513405244446111,-0.0167937334514829,-0.0506215097506381,-0.0496637765263286,-0.0614558402211957,-0.0567343823671254,-0.063646517006669,-0.0484727910082344,-0.0832854636624123,-0.0974404153400355,-0.0280781445475033,-0.0783855870735364,-0.0494633299758405,-0.0626898496550597,-0.0959374999225039,-0.0639935108577402,-0.0650602482876258,-0.0605563064739666,-0.0189222120027756,-0.0306922940010637,-0.0949795851578386,-0.0423973850546077,-0.00370182304532142,-0.0417537732383744,-0.047147732919783,-0.0662058323302984,-0.0640851524690449,-0.0537417251728579,-0.0788006485452015,-0.0600545718334917,-0.0737162654500779,-0.0468209311565241,-0.0336623685750988,-0.0730289825248014,-0.0257560155677797,-0.0318671618510739,-0.0491761297368155,-0.0794206565291945,-0.105686699040011,-0.0022882357490057,-0.011902592485055,-0.0792192509855525,-0.044817216067778,-0.060956420277605,-0.0753814938843326,-0.0325418670417754,-0.0717910087936743,-0.0621841867366841,-0.0180630085515322,-0.0318624542767706,-0.0650464898623031,-0.0603559212550651,-0.0690463154126467,-0.0763925013079485,-0.0267867425720295,0.00267364188944939,-0.0771693695686291,-0.0292459229187388,-0.105975276786959,-0.0523608297493023,-0.0777648451770502,-0.0301394215987833,-0.0817678680521982,-0.00330124498803887,-0.0507495983630451,-0.071556112979729,-0.0540292896187634,-0.0198838946263642,-0.117768914173123,-0.0108537401189531,-0.075405127433619,-0.0156885481972547,0.00134857600074895,-0.0386558548549981,-0.0662609504277558,-0.0524728134695524,-0.0609533765363219,-0.0257673877974352,-0.0579958561932509,-0.0531767263630315,-0.0620793380255662,-0.0503912948279967,-0.0209581304529849,-0.0316631019889508,0.00107423076619346,-0.0608577405567642,-0.0315469544520812,0.00379860211940838,-0.0764857788901471,-0.0336943295787707,-0.0195621360831496,-0.0733731809096901,-0.0860913394865787,0.0152448074989944,-0.0527532231509699,-0.0572733427491899,-0.0335386647232258,-0.0421853591705225,-0.0932347434711528,-0.0431091127671087,-0.0487852985590415,-0.0613883931709148
"USP46_SIG",0.167499363829764,0.0688753647307023,0.0635059895384606,0.175624363387199,0.163886954060653,0.132636456693853,0.080971601134829,0.0355833501450422,0.145908395915996,0.146413653848492,0.0361412276664077,0.0578087378333946,0.136971031172325,0.150501935262797,0.0677990759447487,0.119858984302013,0.131296241676016,0.0296248500368903,0.0683455476200601,0.0627863203118135,0.0412872018262128,0.0837673313184726,0.0818484608974739,0.0200598603775017,0.109502970348207,0.0251038320397709,0.163835178335274,0.125559372300653,0.0985908489390023,0.159089495356468,0.111664242854748,0.138116018891827,0.167555014433905,0.0793745151629705,0.12117091429966,0.102736686243265,0.0215400649638259,0.0516272996256637,0.0793365962322405,0.079282685239643,0.152448302593224,0.0481335802167443,0.0846000004691252,0.0516517895102755,0.0987945288695549,0.111157352719868,0.161117705650132,0.152213701025949,0.114256284168969,0.128149802935173,0.0778879517544969,0.138692619983528,0.121575481502763,0.128452278834945,0.00186664657094733,0.0894645556527817,0.111507901038102,0.109123937511634,0.0926884809410446,0.152089469725924,0.0997811571343833,0.0600033135290751,0.110388330929855,0.0706899794896539,0.0378376015319262,0.0831777534850388,0.0914544912276751,0.149698489257476,0.130343131926478,0.0735964130839133,0.161409327518336,0.0382078260807454,0.071672374811311,0.0492025373018147,0.169057935691543,0.0713711074211874,0.0849720952370186,0.148106636214,0.091825191986203,0.033830890518784,0.166776808373775,0.0507004619211277,0.17365100874944,0.130079143458925,0.160109707232472,0.0337796544700424,0.177389762503005,0.170226977582531,0.173720063870245,0.124822653576636,0.0333992808746913,0.0924642631543054,0.16637811373989,0.174007737870361,0.193413056815492,0.136731530874276,0.0716775331073928,0.091089666054098,0.0567968464564179,0.0945271462220832,0.105910309631784,0.0784759561149569,0.153780442337495,0.0748243080143854,0.0518403087469505,0.17073895289378,0.150326262853071,0.137104279815525,0.177171101742262,0.0639890035543995,0.146626761506207,0.0943396840260492,0.161345715058933
"USP6_SIG",-0.139281903134346,-0.111939421400754,-0.0987657398569754,-0.105738765591466,-0.129034233129637,-0.110496232446185,-0.0907561153332534,-0.107588643064467,-0.114132320654131,-0.170062649226592,-0.0386453253854137,-0.0359880394863665,-0.0366580991383722,-0.0630730763373853,-0.0814995043055132,-0.113651987360477,-0.112724211380875,-0.0935910081887712,-0.0899928552668981,-0.0781102495519596,-0.0935628269986176,-0.0552186120697493,-0.0654858146546266,-0.0694743865877419,-0.173254414036815,-0.0408433879589817,-0.176569057684691,-0.0802843520741883,-0.189786476152544,-0.101777026459666,-0.0264253448383586,-0.122530060505472,-0.0469754970544587,-0.090787191804118,-0.160714499728936,-0.039611847904247,-0.0303678258080132,-0.0244847135270542,-0.00703695732568604,-0.088250851744057,-0.0745522126984849,-0.0606687241208257,-0.0304849114594091,-0.0474952940963282,-0.0689633965109498,-0.0534908395170694,-0.0879811682766262,-0.0615824150941564,-0.0802006424616291,-0.0727196217897093,-0.113366293186549,-0.062724599266983,-0.0592399673229551,-0.0581862894867142,-0.0763016545568147,-0.0811352139850381,-0.0520651354751811,-0.107260873433371,-0.0738804730099685,-0.0714197310300105,-0.178393884083837,-0.144809468171552,-0.0966075585335826,-0.0986603215253121,-0.110489747902246,-0.141149910827893,-0.15275788278214,-0.117951691217778,-0.0523117182578331,-0.148726580624171,-0.0751736137685365,-0.0292134199944292,-0.127581693409635,-0.0288729316562742,-0.0991498146137485,-0.0736505777700997,-0.00101069832701312,-0.117370591276558,-0.0503053375445684,-0.0722178392129346,-0.125560919816186,-0.0576412564884172,-0.0756514949370639,-0.0654636804480707,-0.100846063343252,-0.0727618881621151,-0.126837498628382,-0.111260458114278,-0.122077713326723,-0.0936987774180789,-0.0978418178907084,-0.0847934690821832,-0.0857764830387054,-0.0403417147778314,-0.0578819818828122,-0.0557073187165974,-0.00983454744238677,-0.0809691880583009,-0.0703036539515244,-0.0725677102115941,-0.128349669082576,-0.0408121488103541,-0.102019974540699,-0.0910490483810499,-0.0760324072293098,-0.0805489158166739,-0.134199244408551,-0.126113167696628,-0.115452502406047,-0.0544317384394346,-0.0377408090517939,-0.0221533777564711,-0.0675905724033945
"UTS2B_SIG",-0.0871846154676201,-0.136715315789851,-0.105254901494528,-0.118370039014822,-0.0958693883805639,-0.0736252825330715,-0.115978788576231,-0.0646911604118969,-0.100756106379492,-0.138523707520255,-0.0437309528763043,-0.0536929108493101,-0.0466322911934555,-0.0928662364341486,-0.0395620101310669,-0.0697265528456908,-0.100829252355809,-0.0611908354343324,-0.081886030835448,-0.0782743881893051,-0.0503639219603038,-0.0484487929965909,-0.0703072521881264,-0.0741945657530112,-0.11791404979208,-0.0276190723230955,-0.136276889037237,-0.0741204615759288,-0.118015589883477,-0.111036321400612,-0.0473002664544331,-0.103056141730116,-0.0629665783616742,-0.112881631397076,-0.136643714288124,-0.0918161273332535,-0.0529311996628885,-0.0330244854639848,0.0139073759607982,-0.0766311325196484,-0.0439346746136632,-0.0352833074857695,-0.0773404562901503,-0.0330094928537168,-0.0382193949846501,-0.109311721504568,-0.123130231861233,-0.101973867450077,-0.0759316152736531,-0.0935909337392112,-0.140896199011217,-0.0826729290621948,-0.034364933102251,-0.0992525929315594,-0.0590131404541944,-0.00708150533529123,-0.108861508160838,-0.0471445427293363,-0.0607404666423957,-0.0810035653026906,-0.126957095712958,-0.0536347479650953,-0.108661228735683,-0.0806402632879646,-0.0737580909854041,-0.0927508434146235,-0.0904412580920479,-0.0925355671283826,-0.0985260883673192,-0.0802103976710864,-0.0927465684539891,-0.0396294617969008,-0.151421669437184,-0.0667235081118998,-0.147187403291629,-0.0834461114986723,-0.0806123335694934,-0.12105586560643,-0.0269613080060832,-0.0681885830880986,-0.141769195300679,-0.0834243465705798,-0.102132440864422,-0.115424738404651,-0.12306343860971,-0.0491526580748838,-0.101069055987654,-0.115302382362477,-0.100549545908778,-0.0706979953190548,-0.054758859983116,-0.0595694318445228,-0.0672857870636096,-0.0838811376953982,-0.0911393760509097,-0.0624467541360586,-0.00725790599226726,-0.0940553552122117,-0.126795268085392,-0.107690846820134,-0.0891595599087008,-0.0720475858207066,-0.0870312227865476,-0.0349842039568931,-0.0823307208208141,-0.10169936159976,-0.109784014799747,-0.141772806099611,-0.086095687113032,-0.028165215467579,-0.060047052672286,-0.0231917360049709,-0.0755471633990637
