source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ARID2	GBP5	ARID2	GBP5	0.3091	0.3409	0.3713	0.6782	0.0002
ARID2	GCNT7	ARID2	GCNT7	0.4852	0.6231	0.5820	0.9170	0.0000
ARID2	GNPTAB	ARID2	GNPTAB	0.4361	0.6497	0.6388	0.9087	0.0000
ARID2	GRIN2D	ARID2	GRIN2D	0.3648	0.3622	0.3592	1.1765	0.0001
ARID2	GXYLT1	ARID2	GXYLT1	0.4200	0.6870	0.6570	0.8577	0.0000
ARID2	H3P31	ARID2	H3P31	0.3898	0.3745	0.3459	0.7411	0.0000
ARID2	HECTD4	ARID2	HECTD4	0.4288	0.6492	0.5984	0.6517	0.0000
ARID2	HERC3	ARID2	HERC3	0.4432	0.6252	0.5252	0.6448	0.0000
ARID2	HERC5	ARID2	HERC5	0.3760	0.2805	0.3408	0.4528	0.0026
ARID2	HIF1A-AS3	ARID2	HIF1A-AS3	0.3917	0.4055	0.4572	0.8261	0.0000
ARID2	HIPK1	ARID2	HIPK1	0.5133	0.5913	0.5850	0.7360	0.0000
ARID2	HNRNPA1P49	ARID2	HNRNPA1P49	0.4585	0.6615	0.6101	1.0663	0.0000
ARID2	HNRNPA1P76	ARID2	HNRNPA1P76	0.3225	0.3013	0.3278	0.6525	0.0012
ARID2	HTR2B	ARID2	HTR2B	0.4154	0.5276	0.4718	0.9241	0.0000
ARID2	IGHV1OR15-1	ARID2	IGHV1OR15-1	0.2936	0.0719	0.1066	0.4413	0.4494
ARID2	IL6ST	ARID2	IL6ST	0.4212	0.4957	0.4029	0.8696	0.0000
ARID2	ITCH	ARID2	ITCH	0.5302	0.7466	0.6610	0.6431	0.0000
ARID2	ITGAL	ARID2	ITGAL	0.3408	0.1576	0.2637	0.2362	0.0954
ARID2	ITPR2	ARID2	ITPR2	0.4295	0.6678	0.5598	0.7721	0.0000
ARID2	JMJD1C	ARID2	JMJD1C	0.5540	0.6381	0.5918	0.7630	0.0000
ARID2	KAT6A	ARID2	KAT6A	0.4889	0.6257	0.4861	0.6127	0.0000
ARID2	KCND3	ARID2	KCND3	0.3926	0.4240	0.3555	1.0032	0.0000
ARID2	KCNJ13	ARID2	KCNJ13	0.4509	0.5740	0.5081	1.3743	0.0000
ARID2	KCNS1	ARID2	KCNS1	0.3338	-0.2871	-0.3004	-0.9699	0.0020
ARID2	KDM7A	ARID2	KDM7A	0.5022	0.6033	0.5808	0.6790	0.0000
ARID2	KMT2C	ARID2	KMT2C	0.4621	0.7280	0.6799	0.8068	0.0000
ARID2	KMT2E	ARID2	KMT2E	0.5123	0.6881	0.5942	0.6551	0.0000
ARID2	KRR1	ARID2	KRR1	0.5260	0.7408	0.6863	0.8728	0.0000
ARID2	LINC02455	ARID2	LINC02455	0.3591	0.3944	0.3776	0.8241	0.0000
ARID2	LINC03033	ARID2	LINC03033	0.3589	0.3113	0.3241	0.9472	0.0008
ARID2	LIX1	ARID2	LIX1	0.3674	0.4770	0.5482	1.5709	0.0000
ARID2	LMBR1L	ARID2	LMBR1L	0.4656	0.6894	0.6797	0.6012	0.0000
ARID2	LMLN-AS1	ARID2	LMLN-AS1	0.3420	0.0602	0.1092	0.1603	0.5264
ARID2	LONRF1	ARID2	LONRF1	0.4456	0.6153	0.5518	0.7169	0.0000
ARID2	LOXL2-AS1	ARID2	LOXL2-AS1	0.3863	0.5593	0.5140	1.2616	0.0000
ARID2	LRRK2	ARID2	LRRK2	0.3796	0.5858	0.6177	1.1775	0.0000
ARID2	LYST-AS1	ARID2	LYST-AS1	0.4735	0.5158	0.4577	1.2922	0.0000
ARID2	MAFA	ARID2	MAFA	0.3486	0.2903	0.2836	1.2148	0.0018
ARID2	MAMLD1	ARID2	MAMLD1	0.3346	0.2230	0.1907	0.6630	0.0176
ARID2	MAP3K12	ARID2	MAP3K12	0.3543	0.4477	0.4063	0.5512	0.0000
ARID2	MDM2	ARID2	MDM2	0.4501	0.5985	0.6012	0.7529	0.0000
ARID2	MED21	ARID2	MED21	0.4891	0.7247	0.6401	0.8644	0.0000
ARID2	MIR302C	ARID2	MIR302C	0.3573	0.4414	0.3960	0.8472	0.0000
ARID2	MIR302CHG	ARID2	MIR302CHG	0.4032	0.5722	0.5163	0.9345	0.0000
ARID2	MIR3140	ARID2	MIR3140	0.3152	0.5402	0.5364	1.0039	0.0000
ARID2	MIR3926-1	ARID2	MIR3926-1	0.3621	0.5229	0.5011	1.1448	0.0000
ARID2	MIR4319	ARID2	MIR4319	0.3830	0.5402	0.4579	1.3141	0.0000
ARID2	MIR579	ARID2	MIR579	0.4468	0.5234	0.4470	0.9913	0.0000
ARID2	MIRLET7A1	ARID2	MIRLET7A1	0.3822	0.4236	0.3892	0.9297	0.0000
ARID2	MIRLET7F1	ARID2	MIRLET7F1	0.4285	0.3729	0.2812	0.8068	0.0000
ARID2	MKLN1	ARID2	MKLN1	0.5055	0.6767	0.5817	0.8910	0.0000
ARID2	MLXIP	ARID2	MLXIP	0.4043	0.3719	0.3424	0.6187	0.0000
ARID2	MRAS	ARID2	MRAS	0.3298	0.0307	0.0682	0.0923	0.7467
ARID2	MTATP6P17	ARID2	MTATP6P17	0.3384	0.2962	0.3424	0.5710	0.0014
ARID2	MTATP6P27	ARID2	MTATP6P27	0.3694	0.4498	0.4828	0.7574	0.0000
ARID2	MTMR6	ARID2	MTMR6	0.4506	0.6010	0.5663	1.0177	0.0000
ARID2	MTOR-AS1	ARID2	MTOR-AS1	0.4840	0.5555	0.5126	1.0494	0.0000
ARID2	MTRR	ARID2	MTRR	0.4711	0.5883	0.4922	0.5627	0.0000
ARID2	MXD1	ARID2	MXD1	0.3984	0.5417	0.5791	0.7349	0.0000
ARID2	MYSM1	ARID2	MYSM1	0.5356	0.6402	0.5342	0.7849	0.0000
ARID2	NAA35	ARID2	NAA35	0.4777	0.6305	0.5455	0.5795	0.0000
ARID2	NAA50	ARID2	NAA50	0.4963	0.7171	0.6387	0.6878	0.0000
ARID2	NDST2	ARID2	NDST2	0.4673	0.6498	0.6007	0.6618	0.0000
ARID2	NR2C1	ARID2	NR2C1	0.4039	0.6440	0.5860	0.6138	0.0000
ARID2	OSBPL10-AS1	ARID2	OSBPL10-AS1	0.3701	0.3676	0.4462	0.7680	0.0001
ARID2	PAGE5	ARID2	PAGE5	0.3230	-0.2459	-0.2932	-0.5484	0.0087
ARID2	PARP11	ARID2	PARP11	0.4084	0.6163	0.5529	0.7886	0.0000
ARID2	PCBP2	ARID2	PCBP2	0.4194	0.5667	0.5456	0.4976	0.0000
ARID2	PCSK7	ARID2	PCSK7	0.4208	0.4816	0.5092	0.6042	0.0000
ARID2	PDE1B	ARID2	PDE1B	0.4399	0.5942	0.6055	0.8164	0.0000
ARID2	PFKFB2	ARID2	PFKFB2	0.3256	0.5003	0.5005	0.8128	0.0000
ARID2	PGAM4	ARID2	PGAM4	0.3882	0.4860	0.4676	0.9584	0.0000
ARID2	PGAP1	ARID2	PGAP1	0.3277	0.3462	0.3347	0.9664	0.0002
ARID2	PIK3CD-AS2	ARID2	PIK3CD-AS2	0.3287	-0.2781	-0.2394	-0.5192	0.0029
ARID2	PIKFYVE	ARID2	PIKFYVE	0.5384	0.7853	0.7635	1.0008	0.0000
ARID2	PIP5K1B	ARID2	PIP5K1B	0.3439	0.2459	0.2497	0.6690	0.0086
ARID2	PLA2G10CP	ARID2	PLA2G10CP	0.3989	0.5023	0.4492	0.9057	0.0000
ARID2	POGLUT2P1	ARID2	POGLUT2P1	0.3544	0.3270	0.3153	0.6154	0.0004
ARID2	POU2F1	ARID2	POU2F1	0.5132	0.7032	0.6458	0.6551	0.0000
ARID2	POU5F1P3	ARID2	POU5F1P3	0.4017	0.5083	0.5539	0.7887	0.0000
ARID2	PPP1CC	ARID2	PPP1CC	0.4077	0.7069	0.6239	0.7608	0.0000
ARID2	PPP1R1A	ARID2	PPP1R1A	0.3819	0.4823	0.4843	0.9006	0.0000
ARID2	PPTC7	ARID2	PPTC7	0.4499	0.6357	0.5483	0.7836	0.0000
ARID2	PRDM10	ARID2	PRDM10	0.4758	0.6879	0.6218	0.5607	0.0000
ARID2	PRDM2	ARID2	PRDM2	0.5331	0.6905	0.5874	0.7340	0.0000
ARID2	PRKAG1	ARID2	PRKAG1	0.3926	0.5964	0.5888	0.5227	0.0000
ARID2	PTGS1	ARID2	PTGS1	0.3526	0.2626	0.2941	0.8844	0.0050
ARID2	PTPN11	ARID2	PTPN11	0.4716	0.7581	0.6660	0.6977	0.0000
ARID2	PYROXD1	ARID2	PYROXD1	0.4254	0.7005	0.6517	0.6946	0.0000
ARID2	RABGAP1L-AS1	ARID2	RABGAP1L-AS1	0.3625	0.3175	0.2699	0.6045	0.0006
ARID2	RBISP3	ARID2	RBISP3	0.4022	0.4604	0.5148	0.8885	0.0000
ARID2	RBISP4	ARID2	RBISP4	0.3122	0.3649	0.3474	0.6869	0.0001
ARID2	RBM4	ARID2	RBM4	0.4097	0.5365	0.4553	0.5211	0.0000
ARID2	RBM44	ARID2	RBM44	0.3081	0.6065	0.5785	1.1954	0.0000
ARID2	RDH10-AS1	ARID2	RDH10-AS1	0.3627	0.4264	0.4499	0.7758	0.0000
ARID2	RGPD1	ARID2	RGPD1	0.3899	0.2852	0.3115	1.4490	0.0022
ARID2	RICTOR	ARID2	RICTOR	0.6064	0.7827	0.7215	0.8973	0.0000
ARID2	RIPK2	ARID2	RIPK2	0.3863	0.3964	0.3843	0.5159	0.0000
ARID2	RLF	ARID2	RLF	0.4639	0.4812	0.4138	0.5584	0.0000
ARID2	RLIM	ARID2	RLIM	0.4789	0.6905	0.6077	0.7470	0.0000
ARID2	RN7SKP110	ARID2	RN7SKP110	0.4056	0.5261	0.4470	1.0330	0.0000
ARID2	RN7SKP249	ARID2	RN7SKP249	0.3778	0.1236	0.1454	0.2553	0.1920
ARID2	RN7SL441P	ARID2	RN7SL441P	0.3487	0.3985	0.3524	0.7505	0.0000
ARID2	RN7SL45P	ARID2	RN7SL45P	0.3484	0.3898	0.3403	0.7643	0.0000
ARID2	RN7SL566P	ARID2	RN7SL566P	0.3937	0.5539	0.4987	1.0485	0.0000
ARID2	RN7SL809P	ARID2	RN7SL809P	0.4590	0.6614	0.5869	1.1947	0.0000
ARID2	RNF19A	ARID2	RNF19A	0.4168	0.4699	0.3900	0.5672	0.0000
ARID2	RNF41	ARID2	RNF41	0.3792	0.5683	0.4885	0.8592	0.0000
ARID2	RNU4-24P	ARID2	RNU4-24P	0.3361	0.3391	0.3265	0.7130	0.0002
ARID2	RNU4-89P	ARID2	RNU4-89P	0.3848	0.4971	0.4720	1.0614	0.0000
ARID2	RNU6-1016P	ARID2	RNU6-1016P	0.4353	0.6097	0.5958	1.2393	0.0000
ARID2	RNU6-101P	ARID2	RNU6-101P	0.4826	0.6815	0.6790	1.4246	0.0000
ARID2	RNU6-196P	ARID2	RNU6-196P	0.3650	0.4883	0.4864	0.9399	0.0000
ARID2	RNU6-323P	ARID2	RNU6-323P	0.4122	0.4923	0.4946	0.8011	0.0000
ARID2	RNU6-479P	ARID2	RNU6-479P	0.4018	0.5049	0.5055	0.9793	0.0000
ARID2	RNU6-57P	ARID2	RNU6-57P	0.3869	0.5430	0.5041	1.0566	0.0000
ARID2	RNU6-595P	ARID2	RNU6-595P	0.4186	0.6178	0.5741	1.2829	0.0000
ARID2	RNU6-618P	ARID2	RNU6-618P	0.3651	0.3909	0.3875	0.7944	0.0000
ARID2	RNY1P16	ARID2	RNY1P16	0.4786	0.6748	0.6582	1.5533	0.0000
ARID2	ROCK1	ARID2	ROCK1	0.5587	0.7743	0.6942	0.7653	0.0000
ARID2	RP2	ARID2	RP2	0.4639	0.6480	0.5728	0.7154	0.0000
ARID2	RPL13AP19	ARID2	RPL13AP19	0.4244	0.5953	0.5685	1.3559	0.0000
ARID2	RPL17P28	ARID2	RPL17P28	0.4511	0.5601	0.5658	1.3103	0.0000
ARID2	RPL21P83	ARID2	RPL21P83	0.3488	0.4405	0.4000	0.9703	0.0000
ARID2	RPL23AP92	ARID2	RPL23AP92	0.3653	0.4515	0.4290	0.9390	0.0000
ARID2	RPL27P12	ARID2	RPL27P12	0.3411	0.4579	0.4650	1.1106	0.0000
ARID2	RPL32P1	ARID2	RPL32P1	0.3404	0.4947	0.5447	0.8848	0.0000
ARID2	RPS2P41	ARID2	RPS2P41	0.4194	0.5502	0.5713	0.8197	0.0000
ARID2	RPS9	ARID2	RPS9	0.3500	-0.1312	-0.1214	-0.1270	0.1660
ARID2	RSF1-IT2	ARID2	RSF1-IT2	0.4201	0.4472	0.4026	0.7991	0.0000
ARID2	RSRC2	ARID2	RSRC2	0.5073	0.6981	0.6553	0.6874	0.0000
ARID2	SAA2	ARID2	SAA2	0.3794	0.3348	0.3754	0.6159	0.0003
ARID2	SART3	ARID2	SART3	0.4884	0.7192	0.6852	0.6463	0.0000
ARID2	SCAF11	ARID2	SCAF11	0.6211	0.8183	0.7775	0.8092	0.0000
ARID2	SCYL2	ARID2	SCYL2	0.5315	0.7632	0.6889	0.7527	0.0000
ARID2	SECISBP2L	ARID2	SECISBP2L	0.5701	0.6959	0.6269	0.9159	0.0000
ARID2	SLC25A28	ARID2	SLC25A28	0.3667	0.4180	0.4520	0.4360	0.0000
ARID2	SLC25A36	ARID2	SLC25A36	0.5478	0.6551	0.5769	0.6994	0.0000
ARID2	SLC2A6	ARID2	SLC2A6	0.3414	0.2043	0.2575	0.3746	0.0299
ARID2	SLC38A2	ARID2	SLC38A2	0.4273	0.6631	0.6290	0.9198	0.0000
ARID2	SLC3A1	ARID2	SLC3A1	0.4674	0.4547	0.4365	0.6753	0.0000
ARID2	SMARCA5	ARID2	SMARCA5	0.4902	0.6167	0.5222	0.6357	0.0000
ARID2	SMG1P4	ARID2	SMG1P4	0.3685	0.2983	0.2723	0.9266	0.0013
ARID2	SMURF1	ARID2	SMURF1	0.4541	0.5211	0.5463	0.5505	0.0000
ARID2	SNORA14B	ARID2	SNORA14B	0.3571	0.3901	0.3598	0.6534	0.0000
ARID2	SNORA19	ARID2	SNORA19	0.3907	0.6061	0.5202	1.2775	0.0000
ARID2	SNORA2A	ARID2	SNORA2A	0.4350	0.6073	0.5698	0.9365	0.0000
ARID2	SNORA70G	ARID2	SNORA70G	0.3461	0.3549	0.4231	0.6718	0.0001
ARID2	SNORD108	ARID2	SNORD108	0.4528	0.5134	0.4901	1.1776	0.0000
ARID2	SNORD13E	ARID2	SNORD13E	0.5227	0.6355	0.5923	1.3061	0.0000
ARID2	SNORD53	ARID2	SNORD53	0.3099	0.4788	0.4207	0.9844	0.0000
ARID2	SNORD59A	ARID2	SNORD59A	0.4396	0.6292	0.5286	1.0787	0.0000
ARID2	SOAT2	ARID2	SOAT2	0.3106	0.1585	0.2111	0.4623	0.0935
ARID2	SPPL2A	ARID2	SPPL2A	0.4291	0.6462	0.6170	0.6011	0.0000
ARID2	SRSF10	ARID2	SRSF10	0.3907	0.5184	0.4131	0.7321	0.0000
ARID2	SSX2IP	ARID2	SSX2IP	0.3797	0.4768	0.4540	0.8620	0.0000
ARID2	STK4	ARID2	STK4	0.5220	0.5614	0.4189	0.5340	0.0000
ARID2	STRIP2	ARID2	STRIP2	0.3902	0.3610	0.4054	0.6485	0.0001
ARID2	STX11	ARID2	STX11	0.4153	0.3386	0.3324	0.4818	0.0002
ARID2	TAF5	ARID2	TAF5	0.3829	0.5031	0.5071	0.4726	0.0000
ARID2	TAOK3	ARID2	TAOK3	0.4591	0.6796	0.6100	0.6192	0.0000
ARID2	TAS2R30	ARID2	TAS2R30	0.3434	0.5685	0.5621	0.9996	0.0000
ARID2	TAS2R63P	ARID2	TAS2R63P	0.3606	0.4980	0.4107	0.8366	0.0000
ARID2	TBK1	ARID2	TBK1	0.4226	0.6707	0.6402	0.6057	0.0000
ARID2	TDG	ARID2	TDG	0.5015	0.7565	0.7359	0.7676	0.0000
ARID2	TERF2	ARID2	TERF2	0.3853	0.3858	0.3174	0.3440	0.0000
ARID2	TET2-AS1	ARID2	TET2-AS1	0.4030	0.4500	0.4562	0.8227	0.0000
ARID2	TIGAR	ARID2	TIGAR	0.4454	0.5333	0.5243	0.8464	0.0000
ARID2	TMEM151B	ARID2	TMEM151B	0.3552	0.0045	-0.0453	0.0130	0.9624
ARID2	TMEM231	ARID2	TMEM231	0.3666	0.4592	0.4449	1.0782	0.0000
ARID2	TMF1	ARID2	TMF1	0.5252	0.7410	0.6769	0.8580	0.0000
ARID2	TRPM5	ARID2	TRPM5	0.3240	0.2911	0.2731	1.0029	0.0018
ARID2	TRPV3	ARID2	TRPV3	0.3384	0.0563	0.0411	0.2054	0.5535
ARID2	TSFM	ARID2	TSFM	0.3818	0.3294	0.3460	0.3399	0.0004
ARID2	TWF1	ARID2	TWF1	0.5148	0.7406	0.6698	0.9586	0.0000
ARID2	TWF1P1	ARID2	TWF1P1	0.4258	0.5200	0.4554	1.0326	0.0000
ARID2	TWSG1	ARID2	TWSG1	0.3771	0.5595	0.5187	1.0496	0.0000
ARID2	TYW5	ARID2	TYW5	0.5477	0.6831	0.6133	0.7418	0.0000
ARID2	U2AF1	ARID2	U2AF1	0.5150	0.6713	0.6818	0.6256	0.0000
ARID2	UBE2R2-AS1	ARID2	UBE2R2-AS1	0.3880	0.4758	0.3885	0.7673	0.0000
ARID2	UBR3	ARID2	UBR3	0.4652	0.6718	0.5940	0.6678	0.0000
ARID2	UGT8	ARID2	UGT8	0.3743	0.4918	0.4010	0.6230	0.0000
ARID2	UHMK1	ARID2	UHMK1	0.5221	0.6796	0.6017	0.7603	0.0000
ARID2	ULK1	ARID2	ULK1	0.3814	0.4773	0.5399	0.4850	0.0000
ARID2	UQCRBP1	ARID2	UQCRBP1	0.3437	0.1815	0.2628	0.3393	0.0544
ARID2	USF3	ARID2	USF3	0.5262	0.6050	0.5310	0.7126	0.0000
ARID2	USP38	ARID2	USP38	0.5254	0.6907	0.6075	0.7108	0.0000
ARID2	USP8	ARID2	USP8	0.5418	0.6384	0.5149	0.7410	0.0000
ARID2	WDR43	ARID2	WDR43	0.5425	0.5300	0.4676	0.4821	0.0000
ARID2	WRN	ARID2	WRN	0.4851	0.6459	0.5820	0.7663	0.0000
ARID2	XRN1	ARID2	XRN1	0.5896	0.7191	0.6234	0.7908	0.0000
ARID2	ZBTB11	ARID2	ZBTB11	0.5879	0.7044	0.6173	0.7764	0.0000
ARID2	ZBTB43	ARID2	ZBTB43	0.4626	0.6038	0.5661	0.7986	0.0000
ARID2	ZDHHC17	ARID2	ZDHHC17	0.4475	0.7720	0.7159	0.7571	0.0000
ARID2	ZDHHC20-IT1	ARID2	ZDHHC20-IT1	0.3797	0.4942	0.4890	0.9509	0.0000
ARID2	ZFAND6	ARID2	ZFAND6	0.4084	0.6399	0.6026	0.9289	0.0000
ARID2	ZNF322P1	ARID2	ZNF322P1	0.3450	0.1110	0.0859	0.2365	0.2418
ARID2	ZNF326	ARID2	ZNF326	0.5028	0.6626	0.5788	0.6274	0.0000
ARID2	ZNF417	ARID2	ZNF417	0.4796	0.5905	0.5478	0.5928	0.0000
ARID2	ZNF431	ARID2	ZNF431	0.5377	0.6872	0.6131	0.6441	0.0000
ARID2	ZNF460	ARID2	ZNF460	0.3940	0.5208	0.4126	0.8073	0.0000
ARID2	ZNF555	ARID2	ZNF555	0.3363	0.4217	0.3965	0.5433	0.0000
ARID2	ZNF627	ARID2	ZNF627	0.4232	0.4448	0.4639	0.4888	0.0000
ARID2	ZNF800	ARID2	ZNF800	0.5063	0.5544	0.4673	0.6309	0.0000
ARID2	ZNF805	ARID2	ZNF805	0.5097	0.6336	0.6039	0.8884	0.0000
ARID2	ZNF891	ARID2	ZNF891	0.4423	0.5849	0.5568	1.0028	0.0000
ARID2	ZNFX1	ARID2	ZNFX1	0.4315	0.5381	0.5078	0.4335	0.0000
ARID2	ZNRF2	ARID2	ZNRF2	0.4276	0.6816	0.6030	0.6887	0.0000
ARID2	ZUP1	ARID2	ZUP1	0.4798	0.6534	0.6042	0.7136	0.0000
ARID3A	AANAT	ARID3A	AANAT	0.3410	0.4296	0.3735	0.5487	0.0000
ARID3A	ABCA2	ARID3A	ABCA2	0.3745	0.3301	0.2789	0.4821	0.0004
ARID3A	ABCB9	ARID3A	ABCB9	0.3371	0.2699	0.2673	0.3677	0.0038
ARID3A	ACVR2A	ARID3A	ACVR2A	0.3243	0.3955	0.5075	0.6036	0.0000
ARID3A	ACVR2B	ARID3A	ACVR2B	0.3442	0.2873	0.3471	0.4114	0.0020
ARID3A	ACYP2	ARID3A	ACYP2	0.3626	0.4797	0.4928	0.3148	0.0000
ARID3A	ADAM8	ARID3A	ADAM8	0.3383	0.2209	0.1629	0.2097	0.0187
ARID3A	ADCY4	ARID3A	ADCY4	0.3732	0.2821	0.2679	0.2543	0.0025
ARID3A	AEBP1	ARID3A	AEBP1	0.3510	0.4976	0.4960	0.8128	0.0000
ARID3A	AFAP1	ARID3A	AFAP1	0.3536	0.2399	0.1820	0.4414	0.0105
ARID3A	AGPAT4	ARID3A	AGPAT4	0.3245	0.3489	0.3730	0.7982	0.0002
ARID3A	ALDH8A1	ARID3A	ALDH8A1	0.2880	0.4430	0.4300	0.4770	0.0000
ARID3A	ALOX12P2	ARID3A	ALOX12P2	0.3995	0.4048	0.4120	0.5307	0.0000
ARID3A	ALPK3	ARID3A	ALPK3	0.3730	0.2698	0.2872	0.2607	0.0039
ARID3A	ANKRD17-DT	ARID3A	ANKRD17-DT	0.3706	0.2949	0.2862	0.2523	0.0015
ARID3A	APH1B	ARID3A	APH1B	0.3626	0.4676	0.4219	0.4074	0.0000
ARID3A	ARFGEF1-DT	ARID3A	ARFGEF1-DT	0.3007	0.2624	0.3122	0.2314	0.0050
ARID3A	ARHGAP31	ARID3A	ARHGAP31	0.3247	0.3639	0.3978	0.3842	0.0001
ARID3A	ARHGAP44	ARID3A	ARHGAP44	0.4190	0.5087	0.5513	0.6534	0.0000
ARID3A	ARMC12	ARID3A	ARMC12	0.3528	0.4350	0.4543	0.4554	0.0000
ARID3A	ARRDC4	ARID3A	ARRDC4	0.3236	0.1760	0.1689	0.7119	0.0622
ARID3A	ARSG	ARID3A	ARSG	0.3093	0.2698	0.2633	0.2141	0.0038
ARID3A	ASB6	ARID3A	ASB6	0.4434	0.2741	0.2872	0.1689	0.0033
ARID3A	ASPDH	ARID3A	ASPDH	0.4049	0.5363	0.4949	0.6216	0.0000
ARID3A	ATG101	ARID3A	ATG101	0.3298	0.3158	0.2619	0.2837	0.0007
ARID3A	ATP1B3	ARID3A	ATP1B3	0.3794	0.4165	0.4537	0.3267	0.0000
ARID3A	ATP2A3	ARID3A	ATP2A3	0.3758	0.6071	0.5361	0.4230	0.0000
ARID3A	B3GALNT1	ARID3A	B3GALNT1	0.3461	0.4130	0.4395	1.5497	0.0000
ARID3A	BCORP1	ARID3A	BCORP1	0.3444	0.0425	0.0316	0.1245	0.6549
ARID3A	BHLHE41	ARID3A	BHLHE41	0.3710	0.2762	0.2157	0.7432	0.0031
ARID3A	BIK	ARID3A	BIK	0.3477	0.5761	0.5998	1.3804	0.0000
ARID3A	C1QB	ARID3A	C1QB	0.3054	0.2178	0.2017	0.3766	0.0205
ARID3A	C1orf74	ARID3A	C1orf74	0.3573	0.2698	0.3435	0.3067	0.0038
ARID3A	C2orf88	ARID3A	C2orf88	0.3041	0.3511	0.3247	0.4531	0.0001
ARID3A	CACNA1F	ARID3A	CACNA1F	0.3952	0.2456	0.2345	0.2194	0.0087
ARID3A	CADM4	ARID3A	CADM4	0.3503	0.4514	0.4399	0.4686	0.0000
ARID3A	CAMP	ARID3A	CAMP	0.3444	0.4718	0.4977	1.0270	0.0000
ARID3A	CATSPERB	ARID3A	CATSPERB	0.3347	0.0875	0.1559	0.1611	0.3570
ARID3A	CAV1	ARID3A	CAV1	0.3532	0.4365	0.4834	1.3193	0.0000
ARID3A	CCDC167	ARID3A	CCDC167	0.3532	0.5195	0.5382	0.6491	0.0000
ARID3A	CD38	ARID3A	CD38	0.3302	0.5455	0.5476	1.7627	0.0000
ARID3A	CD5L	ARID3A	CD5L	0.3447	-0.2580	-0.2639	-0.3669	0.0058
ARID3A	CDCA4P1	ARID3A	CDCA4P1	0.3971	0.2593	0.2935	0.3009	0.0056
ARID3A	CDH3	ARID3A	CDH3	0.2607	-0.1127	-0.0122	-0.1238	0.2347
ARID3A	CDK2AP1	ARID3A	CDK2AP1	0.3459	0.4797	0.5227	0.4360	0.0000
ARID3A	CERS4	ARID3A	CERS4	0.3827	0.5153	0.4874	0.4524	0.0000
ARID3A	CHST11	ARID3A	CHST11	0.3306	0.3292	0.3435	0.2105	0.0004
ARID3A	CHST15	ARID3A	CHST15	0.3227	0.1105	0.1555	0.0931	0.2439
ARID3A	CHST7	ARID3A	CHST7	0.3811	0.5414	0.5558	0.5773	0.0000
ARID3A	CNP	ARID3A	CNP	0.4253	0.5993	0.5486	0.4094	0.0000
ARID3A	CPM	ARID3A	CPM	0.3538	0.4078	0.4196	0.7797	0.0000
ARID3A	CPNE7	ARID3A	CPNE7	0.3449	0.3011	0.3554	0.7124	0.0012
ARID3A	CRACR2B	ARID3A	CRACR2B	0.3208	0.5581	0.5497	1.0027	0.0000
ARID3A	CRYBA4	ARID3A	CRYBA4	0.3384	0.3349	0.3779	0.6854	0.0003
ARID3A	CTNS-AS1	ARID3A	CTNS-AS1	0.3752	0.5969	0.5523	0.5945	0.0000
ARID3A	CYP4F35P	ARID3A	CYP4F35P	0.2469	0.1206	0.2094	0.2798	0.2031
ARID3A	DCAF11	ARID3A	DCAF11	0.4077	0.5419	0.5488	0.2682	0.0000
ARID3A	DHCR7	ARID3A	DHCR7	0.3019	0.0865	0.2042	0.0958	0.3625
ARID3A	DMD	ARID3A	DMD	0.2958	0.0560	0.0395	0.1560	0.5555
ARID3A	DNAH10	ARID3A	DNAH10	0.3353	0.3231	0.2921	0.4920	0.0005
ARID3A	DNAH10OS	ARID3A	DNAH10OS	0.3699	0.3802	0.3387	0.3502	0.0000
ARID3A	DNAH14	ARID3A	DNAH14	0.3749	0.5173	0.5997	1.1739	0.0000
ARID3A	DNASE1L3	ARID3A	DNASE1L3	0.3430	0.4594	0.4604	1.0501	0.0000
ARID3A	DOK3	ARID3A	DOK3	0.4000	0.6198	0.6438	0.7601	0.0000
ARID3A	DPP4	ARID3A	DPP4	0.3607	0.3590	0.3653	0.8725	0.0001
ARID3A	DPPA3P3	ARID3A	DPPA3P3	0.2794	-0.1844	-0.1682	-0.3413	0.0505
ARID3A	DUBR	ARID3A	DUBR	0.3203	0.3152	0.3011	0.6182	0.0007
ARID3A	DUSP6	ARID3A	DUSP6	0.3142	0.2433	0.2454	0.4694	0.0094
ARID3A	E2F2	ARID3A	E2F2	0.3889	0.5605	0.4888	0.9203	0.0000
ARID3A	E2F8	ARID3A	E2F8	0.2937	0.3182	0.3461	0.4614	0.0006
ARID3A	EBI3	ARID3A	EBI3	0.3349	0.4796	0.4651	0.9479	0.0000
ARID3A	ECI1	ARID3A	ECI1	0.4245	0.5524	0.5476	0.4481	0.0000
ARID3A	ECI1-AS1	ARID3A	ECI1-AS1	0.4068	0.5866	0.5484	0.5174	0.0000
ARID3A	EHD3	ARID3A	EHD3	0.3683	0.5571	0.5539	0.5831	0.0000
ARID3A	EIF2AK4	ARID3A	EIF2AK4	0.3461	0.4148	0.4251	0.2630	0.0000
ARID3A	EML2-AS1	ARID3A	EML2-AS1	0.3491	-0.0655	-0.1005	-0.1212	0.4905
ARID3A	EML6	ARID3A	EML6	0.3525	0.4619	0.4598	1.1556	0.0000
ARID3A	EPB41L1	ARID3A	EPB41L1	0.3110	0.3341	0.3194	0.6229	0.0003
