source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
CFH	MMRN2	CFH	MMRN2	0.1714	0.0210	0.0268	0.0136	0.8266
CFH	MNDA	CFH	MNDA	0.2653	0.1357	0.1013	0.1704	0.1555
CFH	MOCS1	CFH	MOCS1	0.1481	0.0173	0.1619	0.0195	0.8570
CFH	MORF4L1P3	CFH	MORF4L1P3	0.1740	-0.0833	-0.0270	-0.0639	0.3847
CFH	MOSMO	CFH	MOSMO	0.2353	0.1669	0.1635	0.0823	0.0799
CFH	MOSPD2	CFH	MOSPD2	0.1960	-0.0433	-0.0356	-0.0267	0.6515
CFH	MPEG1	CFH	MPEG1	0.2397	0.1053	0.0733	0.0826	0.2716
CFH	MPHOSPH10P1	CFH	MPHOSPH10P1	0.1705	0.4275	0.4108	0.3050	0.0000
CFH	MPHOSPH6	CFH	MPHOSPH6	0.1573	0.1250	0.1072	0.0365	0.1910
CFH	MPZL2	CFH	MPZL2	0.3326	0.2241	0.2284	0.1562	0.0181
CFH	MREG	CFH	MREG	0.3143	0.0955	0.0753	0.0689	0.3189
CFH	MROH3P	CFH	MROH3P	0.2066	-0.1287	-0.0523	-0.0765	0.1782
CFH	MROH6	CFH	MROH6	0.1655	0.0409	0.0287	0.0262	0.6700
CFH	MRPS26	CFH	MRPS26	0.1854	0.3199	0.3286	0.0932	0.0006
CFH	MRPS31	CFH	MRPS31	0.1824	0.1574	0.1443	0.0583	0.0990
CFH	MSANTD1	CFH	MSANTD1	0.1552	0.2081	0.1260	0.0718	0.0284
CFH	MSANTD4	CFH	MSANTD4	0.1962	0.0226	0.0415	0.0088	0.8141
CFH	MSC	CFH	MSC	0.2040	0.5369	0.5713	0.5529	0.0000
CFH	MSC-AS1	CFH	MSC-AS1	0.1590	0.4115	0.4608	0.3445	0.0000
CFH	MSLNL	CFH	MSLNL	0.1466	0.0100	-0.0476	0.0065	0.9173
CFH	MSX2P1	CFH	MSX2P1	0.2003	0.6159	0.6353	0.4929	0.0000
CFH	MT2A	CFH	MT2A	0.2094	0.3143	0.3376	0.1731	0.0008
CFH	MTA1-DT	CFH	MTA1-DT	0.2990	-0.0541	-0.0673	-0.0321	0.5725
CFH	MTA3	CFH	MTA3	0.1978	0.1050	0.1498	0.0331	0.2729
CFH	MTARC2	CFH	MTARC2	0.2167	0.1244	0.2474	0.1050	0.1933
CFH	MTATP6P17	CFH	MTATP6P17	0.2204	-0.0098	-0.0322	-0.0054	0.9183
CFH	MTCH1P2	CFH	MTCH1P2	0.1868	-0.0455	-0.0867	-0.0298	0.6357
CFH	MTCO2P12	CFH	MTCO2P12	0.1758	-0.2747	-0.1875	-0.2466	0.0035
CFH	MTDHP4	CFH	MTDHP4	0.2584	-0.1783	-0.1742	-0.1403	0.0612
CFH	MTFP1	CFH	MTFP1	0.2186	0.4177	0.4382	0.2737	0.0000
CFH	MTHFD1	CFH	MTHFD1	0.1703	0.1006	0.0987	0.0321	0.2933
CFH	MTIF3	CFH	MTIF3	0.2337	0.2114	0.2154	0.0635	0.0259
CFH	MTMR4	CFH	MTMR4	0.2199	0.1851	0.2021	0.0429	0.0517
CFH	MTND1P9	CFH	MTND1P9	0.2387	-0.2363	-0.2185	-0.1488	0.0125
CFH	MTND2P9	CFH	MTND2P9	0.2389	-0.1025	-0.0680	-0.0684	0.2842
CFH	MTND4P14	CFH	MTND4P14	0.2522	-0.1535	-0.1575	-0.1045	0.1077
CFH	MTND5P2	CFH	MTND5P2	0.1719	-0.2345	-0.2168	-0.1383	0.0132
CFH	MUC12	CFH	MUC12	0.1566	0.0455	0.0635	0.0435	0.6351
CFH	MUC16	CFH	MUC16	0.3327	0.2354	0.2577	0.1621	0.0129
CFH	MXD1	CFH	MXD1	0.1477	-0.2343	-0.2094	-0.0903	0.0133
CFH	MXD4	CFH	MXD4	0.1606	0.3289	0.3420	0.1007	0.0004
CFH	MYADM	CFH	MYADM	0.1855	0.2851	0.3598	0.3421	0.0024
CFH	MYBL1	CFH	MYBL1	0.2218	0.3719	0.3674	0.3730	0.0001
CFH	MYCBPAP	CFH	MYCBPAP	0.2768	-0.0896	-0.0756	-0.0863	0.3495
CFH	MYCL	CFH	MYCL	0.3331	0.1870	0.1618	0.1435	0.0494
CFH	MYH15	CFH	MYH15	0.2555	-0.1959	-0.1573	-0.1511	0.0393
CFH	MYH9	CFH	MYH9	0.2443	0.3439	0.3012	0.0977	0.0002
CFH	MYNN	CFH	MYNN	0.2068	-0.2063	-0.1535	-0.0594	0.0298
CFH	MYO18B	CFH	MYO18B	0.2236	-0.0177	0.1001	-0.0138	0.8538
CFH	MYO3B-AS1	CFH	MYO3B-AS1	0.1604	-0.0708	-0.0597	-0.0613	0.4606
CFH	MYO7A	CFH	MYO7A	0.2155	0.2156	0.3033	0.1954	0.0231
CFH	MYSM1	CFH	MYSM1	0.2138	-0.1543	-0.0871	-0.0540	0.1058
CFH	MZF1-AS1	CFH	MZF1-AS1	0.1812	-0.2576	-0.2320	-0.1209	0.0064
CFH	NACAD	CFH	NACAD	0.2062	-0.1255	-0.0647	-0.0987	0.1895
CFH	NACC2	CFH	NACC2	0.1683	0.4481	0.4537	0.4614	0.0000
CFH	NADK2	CFH	NADK2	0.1553	0.0345	0.0969	0.0120	0.7196
CFH	NAGPA	CFH	NAGPA	0.1683	0.3271	0.3316	0.0825	0.0005
CFH	NAGS	CFH	NAGS	0.3411	0.1716	0.2033	0.0940	0.0717
CFH	NAIPP2	CFH	NAIPP2	0.2291	0.0790	0.0220	0.0416	0.4101
CFH	NAIPP3	CFH	NAIPP3	0.1674	0.2790	0.2787	0.1313	0.0030
CFH	NAMPT	CFH	NAMPT	0.4141	-0.1722	-0.1597	-0.0940	0.0707
CFH	NANP	CFH	NANP	0.2639	-0.0724	-0.0398	-0.0285	0.4502
CFH	NAP1L1P2	CFH	NAP1L1P2	0.2128	0.0578	0.0347	0.0425	0.5466
CFH	NAP1L2	CFH	NAP1L2	0.3718	0.3605	0.4764	0.4440	0.0001
CFH	NAP1L3	CFH	NAP1L3	0.3052	0.6290	0.6629	0.5646	0.0000
CFH	NAP1L4P3	CFH	NAP1L4P3	0.2381	-0.0933	-0.1388	-0.0478	0.3299
CFH	NAT14	CFH	NAT14	0.1606	-0.1163	-0.0803	-0.0427	0.2242
CFH	NBL1	CFH	NBL1	0.2239	0.2880	0.3678	0.2499	0.0022
CFH	NCALD	CFH	NCALD	0.4487	0.7087	0.7280	0.7103	0.0000
CFH	NCAM1	CFH	NCAM1	0.5665	0.7944	0.7966	0.7440	0.0000
CFH	NCF4	CFH	NCF4	0.3556	0.3086	0.3031	0.0925	0.0010
CFH	NCKAP1	CFH	NCKAP1	0.2499	0.6576	0.6542	0.5460	0.0000
CFH	NCR1	CFH	NCR1	0.4002	0.7169	0.7181	0.7495	0.0000
CFH	NDUFA3	CFH	NDUFA3	0.2392	0.2680	0.2739	0.0704	0.0045
CFH	NDUFB10	CFH	NDUFB10	0.3604	0.2271	0.2177	0.0763	0.0165
CFH	NECAP1P2	CFH	NECAP1P2	0.1548	-0.0417	-0.0412	-0.0202	0.6638
CFH	NECTIN3	CFH	NECTIN3	0.1814	0.3541	0.3865	0.3032	0.0001
CFH	NEK2	CFH	NEK2	0.1448	-0.2917	-0.2415	-0.1443	0.0019
CFH	NELL2	CFH	NELL2	0.4640	0.7540	0.7653	0.7248	0.0000
CFH	NENFP1	CFH	NENFP1	0.2009	-0.1459	-0.1121	-0.0764	0.1266
CFH	NEO1	CFH	NEO1	0.2119	0.0124	0.0437	0.0130	0.8971
CFH	NETO1-DT	CFH	NETO1-DT	0.1910	-0.1041	-0.0972	-0.1033	0.2767
CFH	NEURL4	CFH	NEURL4	0.2864	0.2219	0.1918	0.0706	0.0193
CFH	NFAM1	CFH	NFAM1	0.2602	0.4994	0.4881	0.3997	0.0000
CFH	NFATC1	CFH	NFATC1	0.2335	0.2717	0.2570	0.0858	0.0039
CFH	NFE2L3P1	CFH	NFE2L3P1	0.1819	0.0934	0.1145	0.0602	0.3293
CFH	NFKB1	CFH	NFKB1	0.1577	0.1524	0.1982	0.0441	0.1104
CFH	NFS1	CFH	NFS1	0.3246	0.1725	0.1997	0.0398	0.0702
CFH	NHERF1	CFH	NHERF1	0.4235	0.4181	0.4253	0.1725	0.0000
CFH	NHERF2	CFH	NHERF2	0.1844	0.1233	0.1127	0.1312	0.1974
CFH	NHLRC3	CFH	NHLRC3	0.1797	0.0798	0.1001	0.0345	0.4051
CFH	NHS	CFH	NHS	0.1919	0.4573	0.4508	0.3389	0.0000
CFH	NHSL2	CFH	NHSL2	0.2175	0.5090	0.5023	0.4841	0.0000
CFH	NIBAN1	CFH	NIBAN1	0.1952	0.4647	0.5210	0.4601	0.0000
CFH	NIBAN2	CFH	NIBAN2	0.1488	0.4713	0.4743	0.3675	0.0000
CFH	NICN2P	CFH	NICN2P	0.2702	0.0291	0.0564	0.0209	0.7620
CFH	NID1	CFH	NID1	0.2934	0.4151	0.3881	0.3989	0.0000
CFH	NINJ1	CFH	NINJ1	0.1485	0.1927	0.2329	0.1310	0.0427
CFH	NIPA2P1	CFH	NIPA2P1	0.1706	-0.0540	-0.0260	-0.0297	0.5732
CFH	NKG7	CFH	NKG7	0.3463	0.6914	0.6926	0.6535	0.0000
CFH	NKX3-2	CFH	NKX3-2	0.1898	0.0311	0.0600	0.0166	0.7462
CFH	NLRC4	CFH	NLRC4	0.3827	0.1443	0.0877	0.0687	0.1308
CFH	NLRP11	CFH	NLRP11	0.3351	0.2389	0.2086	0.2535	0.0116
CFH	NLRP2	CFH	NLRP2	0.3297	0.2823	0.3215	0.6548	0.0027
CFH	NME7	CFH	NME7	0.1831	0.1117	0.1350	0.0293	0.2433
CFH	NME8	CFH	NME8	0.4136	0.6630	0.6707	0.5961	0.0000
CFH	NMUR1	CFH	NMUR1	0.3506	0.7023	0.6978	0.6999	0.0000
CFH	NNAT	CFH	NNAT	0.3809	-0.2190	-0.1693	-0.1166	0.0209
CFH	NNT-AS1	CFH	NNT-AS1	0.1708	0.1391	0.1251	0.0708	0.1454
CFH	NOG	CFH	NOG	0.3209	0.5291	0.5111	0.3448	0.0000
CFH	NOP53	CFH	NOP53	0.2711	0.2505	0.2548	0.0727	0.0080
CFH	NOSTRIN	CFH	NOSTRIN	0.1731	0.0282	0.0361	0.0212	0.7692
CFH	NOX3	CFH	NOX3	0.1576	0.0644	0.0683	0.0407	0.5021
CFH	NPAS2	CFH	NPAS2	0.2317	0.0830	0.1080	0.0713	0.3865
CFH	NPDC1	CFH	NPDC1	0.3099	0.5405	0.5334	0.5819	0.0000
CFH	NPIPA7	CFH	NPIPA7	0.1501	-0.0718	-0.0927	-0.0502	0.4542
CFH	NPM1P49	CFH	NPM1P49	0.3057	0.0869	0.0992	0.0454	0.3643
CFH	NPPA	CFH	NPPA	0.2991	0.3266	0.3134	0.1552	0.0005
CFH	NPR3	CFH	NPR3	0.1611	0.1721	0.1460	0.0978	0.0709
CFH	NPTN	CFH	NPTN	0.2183	0.0716	0.1066	0.0188	0.4551
CFH	NPTXR	CFH	NPTXR	0.4334	0.6775	0.6943	0.5529	0.0000
CFH	NR1D2	CFH	NR1D2	0.1783	-0.0446	-0.0015	-0.0178	0.6423
CFH	NR3C2	CFH	NR3C2	0.1699	0.1788	0.1430	0.3007	0.0605
CFH	NR4A1	CFH	NR4A1	0.1860	-0.0782	-0.0573	-0.0797	0.4143
CFH	NRBF2P5	CFH	NRBF2P5	0.1512	0.0323	0.0137	0.0168	0.7367
CFH	NRG2	CFH	NRG2	0.1967	0.0216	0.0379	0.0102	0.8217
CFH	NRL	CFH	NRL	0.3178	0.1998	0.1896	0.0615	0.0355
CFH	NTRK1	CFH	NTRK1	0.1516	0.3904	0.4389	0.2742	0.0000
CFH	NTRK2	CFH	NTRK2	0.2070	0.2360	0.2114	0.0906	0.0126
CFH	NUDT11	CFH	NUDT11	0.2191	0.2618	0.2395	0.2371	0.0055
CFH	NUDT13	CFH	NUDT13	0.1617	0.0610	0.0726	0.0171	0.5247
CFH	NUDT16L1	CFH	NUDT16L1	0.1783	0.1804	0.1885	0.0478	0.0581
CFH	NUDT4B	CFH	NUDT4B	0.2556	-0.2781	-0.2727	-0.1485	0.0031
CFH	NUDT5	CFH	NUDT5	0.1842	0.2125	0.1866	0.0629	0.0252
CFH	NUFIP1P1	CFH	NUFIP1P1	0.3994	-0.0825	-0.0527	-0.0479	0.3895
CFH	NUP210P3	CFH	NUP210P3	0.3817	0.1204	0.1144	0.0911	0.2082
CFH	NUSAP1	CFH	NUSAP1	0.1972	-0.0029	0.0643	-0.0010	0.9758
CFH	NXN	CFH	NXN	0.2083	0.1958	0.1932	0.1003	0.0394
CFH	OBSL1	CFH	OBSL1	0.2296	0.1379	0.1213	0.0955	0.1489
CFH	ODF3	CFH	ODF3	0.1522	-0.0150	-0.0163	-0.0114	0.8756
CFH	ODF3B	CFH	ODF3B	0.1557	0.0090	-0.0007	0.0043	0.9252
CFH	OLFML2A	CFH	OLFML2A	0.1907	0.2321	0.2044	0.1454	0.0142
CFH	OLR1	CFH	OLR1	0.2436	0.4077	0.4147	0.3466	0.0000
CFH	OMG	CFH	OMG	0.2152	-0.1916	-0.1935	-0.0815	0.0440
CFH	OPHN1	CFH	OPHN1	0.2254	0.1564	0.1944	0.1376	0.1012
CFH	OPRL1	CFH	OPRL1	0.2800	0.1661	0.1591	0.0731	0.0814
CFH	OR10AH1P	CFH	OR10AH1P	0.1912	0.2026	0.1864	0.0759	0.0329
CFH	OR13A1	CFH	OR13A1	0.2100	0.0586	0.0372	0.0503	0.5409
CFH	OR1H1P	CFH	OR1H1P	0.1809	-0.0800	-0.0204	-0.1030	0.4042
CFH	OR2A1-AS1	CFH	OR2A1-AS1	0.6339	0.3029	0.3507	0.3740	0.0012
CFH	OR2AE1	CFH	OR2AE1	0.1934	0.0240	-0.0032	0.0173	0.8030
CFH	OR52N5	CFH	OR52N5	0.2198	-0.1020	-0.1052	-0.0616	0.2867
CFH	OR7D2	CFH	OR7D2	0.2257	-0.0328	-0.0038	-0.0308	0.7322
CFH	OR7E7P	CFH	OR7E7P	0.2468	0.0406	0.0218	0.0192	0.6724
CFH	ORC1	CFH	ORC1	0.3067	0.1592	0.1497	0.0689	0.0952
CFH	ORM1	CFH	ORM1	0.1644	0.1939	0.1737	0.1258	0.0414
CFH	OSBPL1A	CFH	OSBPL1A	0.2342	0.3859	0.4424	0.3259	0.0000
CFH	OSBPL5	CFH	OSBPL5	0.2338	0.1764	0.2230	0.2921	0.0641
CFH	OSGEPL1	CFH	OSGEPL1	0.1785	0.1375	0.1245	0.0598	0.1501
CFH	OSM	CFH	OSM	0.2717	0.5807	0.5790	0.3364	0.0000
CFH	OTOA	CFH	OTOA	0.1586	0.0829	0.1186	0.0374	0.3868
CFH	OTP	CFH	OTP	0.1702	-0.1368	-0.0638	-0.0922	0.1523
CFH	OTULIN	CFH	OTULIN	0.2077	-0.1989	-0.1654	-0.0608	0.0363
CFH	OTULINL	CFH	OTULINL	0.2606	0.5370	0.5690	0.4273	0.0000
CFH	OXER1	CFH	OXER1	0.2360	0.2658	0.2592	0.2392	0.0048
CFH	P2RX6	CFH	P2RX6	0.2237	0.1008	0.1081	0.0523	0.2927
CFH	P2RY2	CFH	P2RY2	0.1488	0.4148	0.4231	0.3651	0.0000
CFH	PA2G4P6	CFH	PA2G4P6	0.1634	-0.1310	-0.1259	-0.0683	0.1704
CFH	PACSIN1	CFH	PACSIN1	0.2894	0.3995	0.3910	0.3315	0.0000
CFH	PADI2	CFH	PADI2	0.1706	0.4738	0.4830	0.4920	0.0000
CFH	PADI4	CFH	PADI4	0.2091	0.5606	0.5693	0.6877	0.0000
CFH	PAG1	CFH	PAG1	0.4349	0.7257	0.7491	0.6336	0.0000
CFH	PALD1	CFH	PALD1	0.1583	0.0913	0.1592	0.1076	0.3405
CFH	PALLD	CFH	PALLD	0.2146	-0.0275	0.0255	-0.0244	0.7746
CFH	PAM	CFH	PAM	0.3010	0.2975	0.3574	0.2854	0.0015
CFH	PANK2	CFH	PANK2	0.2028	0.1894	0.1792	0.0567	0.0465
CFH	PANK4	CFH	PANK4	0.2554	0.2405	0.2428	0.0666	0.0110
CFH	PANX2	CFH	PANX2	0.2897	0.1639	0.1551	0.1247	0.0856
CFH	PAPLN-AS1	CFH	PAPLN-AS1	0.1738	-0.0916	-0.0706	-0.0907	0.3391
CFH	PAPOLA-DT	CFH	PAPOLA-DT	0.3187	-0.0906	-0.0474	-0.0578	0.3445
CFH	PAPPA	CFH	PAPPA	0.1804	0.0615	0.0749	0.0270	0.5215
CFH	PARM1	CFH	PARM1	0.1941	0.0780	0.1017	0.1096	0.4159
CFH	PARP10	CFH	PARP10	0.1935	0.0936	0.0983	0.0396	0.3286
CFH	PARP4P1	CFH	PARP4P1	0.1977	-0.1184	-0.0972	-0.0931	0.2160
CFH	PARP9	CFH	PARP9	0.2458	-0.0647	-0.0692	-0.0254	0.5000
CFH	PARS2	CFH	PARS2	0.1725	0.1129	0.0929	0.0623	0.2379
CFH	PATL2	CFH	PATL2	0.1605	0.1798	0.1589	0.0805	0.0590
CFH	PAX6	CFH	PAX6	0.3582	0.0728	0.0649	0.0337	0.4478
CFH	PBX1	CFH	PBX1	0.3651	0.4362	0.4585	0.3194	0.0000
CFH	PCBP3	CFH	PCBP3	0.2229	-0.0279	-0.0397	-0.0500	0.7711
CFH	PCCA-AS1	CFH	PCCA-AS1	0.2565	-0.0824	-0.0284	-0.0552	0.3902
CFH	PCCB	CFH	PCCB	0.1877	0.2833	0.3226	0.0746	0.0026
CFH	PCDH1	CFH	PCDH1	0.2838	0.6372	0.6264	0.5167	0.0000
CFH	PCDHB9	CFH	PCDHB9	0.2716	0.1389	0.1442	0.1088	0.1461
CFH	PCNA	CFH	PCNA	0.2436	-0.2450	-0.2219	-0.1026	0.0096
CFH	PCNPP3	CFH	PCNPP3	0.2069	-0.2755	-0.2814	-0.1755	0.0034
CFH	PCSK5	CFH	PCSK5	0.3904	0.6861	0.6933	0.5494	0.0000
CFH	PDCD6	CFH	PDCD6	0.1672	0.1590	0.1721	0.0447	0.0956
CFH	PDCD6IPP2	CFH	PDCD6IPP2	0.1986	0.1058	0.0813	0.1093	0.2691
CFH	PDE3B	CFH	PDE3B	0.2398	0.6117	0.6191	0.5305	0.0000
CFH	PDE4B	CFH	PDE4B	0.1990	0.0483	0.0987	0.0170	0.6149
CFH	PDE4D	CFH	PDE4D	0.5743	0.7162	0.7204	0.6428	0.0000
CFH	PDE5A	CFH	PDE5A	0.3353	-0.0025	0.0159	-0.0010	0.9794
CFH	PDE8A	CFH	PDE8A	0.1787	0.2928	0.2577	0.1794	0.0018
CFH	PDGFA-DT	CFH	PDGFA-DT	0.1676	0.0773	0.0920	0.0765	0.4200
CFH	PDLIM7-AS1	CFH	PDLIM7-AS1	0.2760	0.1089	0.0356	0.0636	0.2551
CFH	PDPN	CFH	PDPN	0.1889	-0.1376	-0.1294	-0.2736	0.1499
CFH	PDSS1P1	CFH	PDSS1P1	0.1986	-0.2107	-0.2085	-0.1289	0.0265
CFH	PDXDC2P	CFH	PDXDC2P	0.1642	-0.0477	-0.0389	-0.0238	0.6193
CFH	PDZD4	CFH	PDZD4	0.6890	0.7739	0.7796	0.7648	0.0000
CFH	PECR	CFH	PECR	0.1732	0.1449	0.1399	0.1126	0.1291
CFH	PERP	CFH	PERP	0.2040	0.3662	0.4610	0.2901	0.0001
CFH	PES1P2	CFH	PES1P2	0.1639	-0.0327	0.0331	-0.0152	0.7336
CFH	PF4	CFH	PF4	0.1660	0.4675	0.4530	0.5002	0.0000
CFH	PFAS	CFH	PFAS	0.1864	0.1861	0.1897	0.0537	0.0505
CFH	PFKM	CFH	PFKM	0.1481	0.0121	0.0204	0.0043	0.8997
CFH	PFN2-AS1	CFH	PFN2-AS1	0.1649	0.2192	0.2449	0.1133	0.0208
CFH	PGD	CFH	PGD	0.2862	0.0627	0.0795	0.0221	0.5131
CFH	PGDP1	CFH	PGDP1	0.3465	-0.0784	-0.0464	-0.0392	0.4132
CFH	PGGT1B	CFH	PGGT1B	0.2600	0.0212	0.0954	0.0055	0.8255
CFH	PGLYRP1	CFH	PGLYRP1	0.2043	0.2055	0.1813	0.1212	0.0305
CFH	PGM3	CFH	PGM3	0.4325	-0.0395	-0.0335	-0.0102	0.6808
CFH	PHB1P13	CFH	PHB1P13	0.2505	0.2011	0.2473	0.1246	0.0343
CFH	PHF10P1	CFH	PHF10P1	0.1480	-0.2007	-0.1742	-0.1338	0.0347
CFH	PHF2	CFH	PHF2	0.1520	0.3210	0.3221	0.0813	0.0006
CFH	PHGDH	CFH	PHGDH	0.3068	0.1085	0.1482	0.1547	0.2572
CFH	PHLDA1	CFH	PHLDA1	0.1630	0.1764	0.2441	0.1305	0.0640
CFH	PHLDB2	CFH	PHLDB2	0.3247	0.3613	0.3845	0.3317	0.0001
CFH	PHLPP1	CFH	PHLPP1	0.1828	0.2170	0.2462	0.2641	0.0222
CFH	PHOSPHO2	CFH	PHOSPHO2	0.1829	-0.1848	-0.1447	-0.0811	0.0521
CFH	PIAS4	CFH	PIAS4	0.2097	0.2184	0.2106	0.0684	0.0213
CFH	PIEZO2	CFH	PIEZO2	0.2601	-0.0580	-0.0213	-0.0844	0.5455
CFH	PIGB	CFH	PIGB	0.1652	0.0834	0.0853	0.0235	0.3840
CFH	PIGF	CFH	PIGF	0.2481	-0.1144	-0.0861	-0.0503	0.2318
CFH	PIGM	CFH	PIGM	0.2411	-0.0144	0.0152	-0.0083	0.8811
CFH	PIGO	CFH	PIGO	0.3054	0.1696	0.1837	0.0478	0.0751
CFH	PIGO-AS1	CFH	PIGO-AS1	0.2778	-0.1771	-0.2023	-0.0933	0.0630
CFH	PIGQ	CFH	PIGQ	0.1844	0.2131	0.2192	0.0652	0.0247
CFH	PIK3CB	CFH	PIK3CB	0.2438	0.3070	0.3656	0.0753	0.0010
CFH	PIK3R1	CFH	PIK3R1	0.2343	0.4400	0.4469	0.1584	0.0000
CFH	PIKFYVE	CFH	PIKFYVE	0.3317	-0.1277	-0.0436	-0.0455	0.1818
CFH	PIMREGP1	CFH	PIMREGP1	0.1699	0.3322	0.2899	0.1959	0.0004
CFH	PIN1-DT	CFH	PIN1-DT	0.1939	0.0411	0.0742	0.0210	0.6688
CFH	PINX1	CFH	PINX1	0.2079	0.1327	0.1845	0.0385	0.1650
CFH	PIP5K1P1	CFH	PIP5K1P1	0.2585	0.1305	0.1412	0.0642	0.1722
CFH	PIP5KL1	CFH	PIP5KL1	0.1493	-0.0563	-0.0275	-0.0258	0.5572
CFH	PITPNA-AS1	CFH	PITPNA-AS1	0.1748	0.1354	0.1481	0.0590	0.1566
CFH	PKD1	CFH	PKD1	0.2727	0.2301	0.1990	0.0828	0.0151
CFH	PKD2L2-DT	CFH	PKD2L2-DT	0.2013	0.1063	0.0485	0.0781	0.2668
CFH	PKN2	CFH	PKN2	0.1784	-0.1768	-0.1533	-0.0480	0.0635
CFH	PKN3	CFH	PKN3	0.1509	0.0626	0.0463	0.0377	0.5139
CFH	PKP4	CFH	PKP4	0.5329	0.4774	0.5509	0.4131	0.0000
CFH	PLA2G12A	CFH	PLA2G12A	0.2958	-0.0276	-0.0465	-0.0126	0.7735
CFH	PLAC8	CFH	PLAC8	0.1695	0.2340	0.1543	0.2048	0.0134
CFH	PLAU	CFH	PLAU	0.2032	0.0896	0.1204	0.0749	0.3498
CFH	PLAUR	CFH	PLAUR	0.1539	0.4883	0.5191	0.6406	0.0000
CFH	PLCB1	CFH	PLCB1	0.3907	0.5207	0.7240	0.6539	0.0000
CFH	PLCG1	CFH	PLCG1	0.1660	0.2326	0.2156	0.0665	0.0140
CFH	PLCH1	CFH	PLCH1	0.1835	0.0429	0.0548	0.0455	0.6550
CFH	PLCXD1	CFH	PLCXD1	0.1847	-0.0376	-0.0113	-0.0170	0.6949
CFH	PLD1	CFH	PLD1	0.2245	-0.0159	-0.0250	-0.0278	0.8683
CFH	PLEKHA1	CFH	PLEKHA1	0.2776	0.1626	0.1506	0.1501	0.0882
CFH	PLEKHA5	CFH	PLEKHA5	0.3746	0.5005	0.6182	0.4735	0.0000
CFH	PLEKHA6	CFH	PLEKHA6	0.1591	0.0081	0.0198	0.0055	0.9324
CFH	PLEKHB1	CFH	PLEKHB1	0.3294	0.3052	0.2385	0.1636	0.0011
CFH	PLEKHG3	CFH	PLEKHG3	0.4270	0.7022	0.7159	0.7458	0.0000
CFH	PLEKHG4	CFH	PLEKHG4	0.2154	0.1240	0.1445	0.1120	0.1947
CFH	PLEKHG7	CFH	PLEKHG7	0.2050	-0.0117	0.0058	-0.0079	0.9027
CFH	PLEKHH2	CFH	PLEKHH2	0.2184	0.4201	0.4154	0.2435	0.0000
CFH	PLPPR3	CFH	PLPPR3	0.1924	-0.0363	0.0211	-0.0212	0.7055
CFH	PLTP	CFH	PLTP	0.2101	-0.0089	-0.0046	-0.0077	0.9259
CFH	PLXDC1	CFH	PLXDC1	0.2907	0.6893	0.6743	0.6423	0.0000
CFH	PLXDC2	CFH	PLXDC2	0.2072	0.5785	0.5847	0.7167	0.0000
CFH	PLXNA4	CFH	PLXNA4	0.1965	0.5901	0.6146	0.5455	0.0000
CFH	PMEL	CFH	PMEL	0.1878	-0.0315	0.0035	-0.0160	0.7427
CFH	PMFBP1	CFH	PMFBP1	0.2216	-0.0673	-0.0255	-0.0325	0.4830
CFH	PMM1	CFH	PMM1	0.1792	0.1568	0.1615	0.0508	0.1002
CFH	PNP	CFH	PNP	0.3259	-0.3911	-0.3664	-0.2508	0.0000
CFH	PNRC2P1	CFH	PNRC2P1	0.1734	-0.2841	-0.2972	-0.1576	0.0025
CFH	PODN	CFH	PODN	0.1810	0.5890	0.5787	0.4194	0.0000
CFH	PODXL2	CFH	PODXL2	0.1623	-0.0006	-0.0167	-0.0004	0.9949
CFH	POLA1	CFH	POLA1	0.2624	0.2404	0.2334	0.0630	0.0110
CFH	POLE2	CFH	POLE2	0.1874	-0.0338	-0.0450	-0.0138	0.7247
CFH	POLK	CFH	POLK	0.2088	-0.1679	-0.1592	-0.0568	0.0782
CFH	POLL	CFH	POLL	0.2391	0.2795	0.2927	0.0794	0.0030
CFH	POLR1G	CFH	POLR1G	0.1793	-0.1455	-0.1328	-0.0715	0.1275
CFH	POLR2D	CFH	POLR2D	0.1862	-0.1085	-0.0627	-0.0285	0.2571
CFH	POLR2F	CFH	POLR2F	0.1870	0.2018	0.2184	0.0496	0.0337
CFH	POLRMT	CFH	POLRMT	0.1606	0.2147	0.2012	0.0745	0.0236
CFH	POM121L10P	CFH	POM121L10P	0.1859	-0.0603	-0.0269	-0.0602	0.5293
CFH	POMGNT1	CFH	POMGNT1	0.1729	0.1781	0.1715	0.0492	0.0615
CFH	POMT1	CFH	POMT1	0.3285	0.2806	0.2566	0.0883	0.0029
CFH	PON1	CFH	PON1	0.2030	-0.1711	-0.1425	-0.2481	0.0725
CFH	POU2F3	CFH	POU2F3	0.3839	-0.1763	-0.2037	-0.0889	0.0642
CFH	POU5F1P3	CFH	POU5F1P3	0.2139	0.1804	0.1823	0.0782	0.0582
CFH	POU5F2	CFH	POU5F2	0.1630	0.0426	0.0506	0.0186	0.6572
CFH	PPAN	CFH	PPAN	0.1986	-0.0926	-0.0452	-0.0272	0.3336
CFH	PPBP	CFH	PPBP	0.3199	0.4634	0.4263	0.5687	0.0000
CFH	PPCDC	CFH	PPCDC	0.2357	0.1886	0.1555	0.0857	0.0474
CFH	PPEF2	CFH	PPEF2	0.1850	-0.0117	-0.0336	-0.0045	0.9032
CFH	PPIAP19	CFH	PPIAP19	0.1989	-0.1652	-0.1106	-0.0979	0.0832
